portfolio_id,case_id,company_id,borrower_name,sector,project_sector,scenario_type,trend_type,lender_type,portfolio_category,secured_unsecured,retail_corporate,portfolio_outstanding_inr,portfolio_share_pct,gross_npa_pct,net_npa_pct,npa_trend_qoq_ppts,write_off_ratio_pct,company_gross_npa_pct,company_net_npa_pct,restructured_assets_pct,provisioning_coverage_ratio,credit_cost_pct,top_10_borrower_concentration_pct,top_5_sector_concentration_pct,return_on_assets_pct,net_interest_margin_pct,capital_adequacy_ratio_pct,vintage_2020_npa_pct,vintage_2021_npa_pct,vintage_2022_npa_pct,vintage_2023_npa_pct,vintage_2024_npa_pct,feeds_capacity,feeds_capital,feeds_conditions,feeds_character,data_as_of_date,reporting_period,source_document_id,extraction_confidence,risk_flags
PORT_CAM_01635_06,CAM_01635,COMP_01635,Reliance Home Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,6826038457.32,9.5,5.81,1.28,-0.02,2.22,4.73,1.05,0.66,77.9,1.12,13.4,38.0,2.28,8.31,21.9,8.95,8.95,5.23,3.49,1.16,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01635,medium,none
PORT_CAM_01635_07,CAM_01635,COMP_01635,Reliance Home Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,5460441946.88,7.6,7.47,1.65,-0.4,2.64,4.73,1.05,0.66,77.9,1.12,13.4,38.0,2.28,8.31,21.9,11.5,11.5,6.72,4.48,1.49,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01635,medium,none
PORT_CAM_01708_01,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,secured_retail,secured,retail,4824174063.49,17.6,3.69,1.52,-0.47,0.52,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,7.39,7.39,4.32,2.88,0.96,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,high,low_provisioning_coverage
PORT_CAM_01708_02,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,unsecured_retail,unsecured,retail,4745251765.13,17.4,5.37,2.21,-0.46,0.27,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,10.75,10.75,6.28,4.19,1.4,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,high,low_provisioning_coverage
PORT_CAM_01708_03,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,msme,unsecured,corporate,4490101815.44,16.4,4.7,1.93,-0.13,0.66,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,9.41,9.41,5.5,3.67,1.22,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,medium,low_provisioning_coverage
PORT_CAM_01708_04,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,vehicle_finance,secured,corporate,4285899202.92,15.7,4.64,1.91,-0.22,0.85,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,9.29,9.29,5.43,3.62,1.21,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,high,low_provisioning_coverage
PORT_CAM_01708_05,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,gold_loan,secured,retail,4014796950.01,14.7,3.19,1.31,0.12,0.49,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,6.39,6.39,3.73,2.49,0.83,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,high,low_provisioning_coverage
PORT_CAM_01708_06,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,personal_loan,unsecured,retail,3099567127.29,11.3,4.99,2.05,-0.36,1.34,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,9.99,9.99,5.84,3.89,1.3,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,medium,low_provisioning_coverage
PORT_CAM_01708_07,CAM_01708,COMP_01708,Sammaan Capital Limited,Financial Services,NBFC,moderate_anomaly,growing,nbfc_retail,microfinance,unsecured,retail,1873992882.34,6.9,6.97,2.86,0.01,0.44,4.32,1.78,2.16,58.9,1.55,8.7,72.1,0.86,9.64,16.6,13.95,13.95,8.15,5.44,1.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01708,medium,low_provisioning_coverage
PORT_CAM_01732_01,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,secured_retail,secured,retail,1277573038.25,21.3,7.17,2.39,0.94,0.81,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,11.04,11.04,6.45,4.3,1.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01732,medium,none
PORT_CAM_01732_02,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,unsecured_retail,unsecured,retail,1264379434.67,21.1,7.85,2.61,0.62,0.46,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,12.09,12.09,7.06,4.71,1.57,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01732,high,none
PORT_CAM_01732_03,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,msme,unsecured,corporate,1176277033.18,19.6,8.17,2.72,1.04,1.57,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,12.58,12.58,7.35,4.9,1.63,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01732,high,high_gnpa_segment|npa_deteriorating_rapidly
PORT_CAM_01732_04,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,vehicle_finance,secured,corporate,942137090.96,15.7,7.66,2.55,0.87,1.56,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,11.8,11.8,6.89,4.6,1.53,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01732,high,none
PORT_CAM_01732_05,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,gold_loan,secured,retail,683103566.8,11.4,5.31,1.77,2.12,0.78,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,8.18,8.18,4.78,3.19,1.06,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01732,high,npa_deteriorating_rapidly
PORT_CAM_01732_06,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,personal_loan,unsecured,retail,403303953.24,6.7,8.71,2.9,2.0,2.6,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,13.41,13.41,7.84,5.23,1.74,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01732,medium,high_gnpa_segment|npa_deteriorating_rapidly
PORT_CAM_01732_07,CAM_01732,COMP_01732,Satin Creditcare Network Limited,Financial Services,NBFC,normal,declining,nbfc_retail,microfinance,unsecured,retail,240232824.02,4.0,9.35,3.11,0.89,1.65,6.88,2.29,0.3,66.7,2.63,14.4,35.4,2.29,6.27,16.2,14.4,14.4,8.41,5.61,1.87,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_01732,medium,high_gnpa_segment
PORT_CAM_01736_01,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,5641559508.12,18.1,2.44,0.31,0.2,0.44,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,3.76,3.76,2.2,1.46,0.49,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01736_02,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,5590061426.73,17.9,4.2,0.54,-0.01,1.43,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,6.47,6.47,3.78,2.52,0.84,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01736_03,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,5214085734.7,16.7,3.26,0.42,-0.18,1.27,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,5.02,5.02,2.93,1.96,0.65,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01736_04,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,4571348428.62,14.6,2.23,0.29,0.18,0.55,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,3.43,3.43,2.01,1.34,0.45,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,medium,none
PORT_CAM_01736_05,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,4253977505.49,13.6,0.51,0.07,-0.02,0.2,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,0.79,0.79,0.46,0.31,0.1,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01736_06,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,4060023126.28,13.0,3.97,0.51,-0.03,0.62,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,6.11,6.11,3.57,2.38,0.79,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01736_07,CAM_01736,COMP_01736,SBFC Finance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,1906454913.82,6.1,4.37,0.56,-0.29,0.9,2.57,0.33,1.2,87.2,0.3,16.5,53.0,2.76,11.33,20.7,6.73,6.73,3.93,2.62,0.87,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01736,high,none
PORT_CAM_01738_01,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,secured_retail,secured,retail,11918569654.09,23.0,5.46,2.37,0.18,0.39,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,10.93,10.93,6.39,4.26,1.42,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,high,low_provisioning_coverage
PORT_CAM_01738_02,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,unsecured_retail,unsecured,retail,10554177162.18,20.4,7.75,3.36,-0.08,0.69,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,15.52,15.52,9.07,6.04,2.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,high,low_provisioning_coverage
PORT_CAM_01738_03,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,msme,unsecured,corporate,9655983118.21,18.6,6.67,2.89,-0.27,1.63,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,13.35,13.35,7.8,5.2,1.73,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,medium,low_provisioning_coverage
PORT_CAM_01738_04,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,vehicle_finance,secured,corporate,8623902708.42,16.6,6.01,2.61,-0.32,1.12,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,12.03,12.03,7.03,4.69,1.56,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,high,low_provisioning_coverage
PORT_CAM_01738_05,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,gold_loan,secured,retail,4690720912.44,9.0,3.76,1.63,-0.44,0.94,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,7.53,7.53,4.4,2.93,0.98,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,medium,low_provisioning_coverage
PORT_CAM_01738_06,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,personal_loan,unsecured,retail,3538325072.65,6.8,6.72,2.92,-0.37,2.15,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,13.45,13.45,7.86,5.24,1.75,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,high,low_provisioning_coverage
PORT_CAM_01738_07,CAM_01738,COMP_01738,SBI Cards and Payment Services Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,microfinance,unsecured,retail,2850331623.04,5.5,7.43,3.22,-0.13,2.12,5.58,2.42,2.27,56.6,2.4,6.0,58.4,0.96,10.87,17.5,14.87,14.87,8.69,5.8,1.93,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01738,medium,low_provisioning_coverage
PORT_CAM_01739_01,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,11186420237.68,21.2,5.41,0.91,-0.46,0.31,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,8.33,8.33,4.87,3.25,1.08,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,medium,none
PORT_CAM_01739_02,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,9540413078.33,18.1,6.34,1.07,-0.08,2.12,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,9.76,9.76,5.71,3.8,1.27,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,medium,none
PORT_CAM_01739_03,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,8698508553.57,16.5,6.24,1.05,-0.27,0.34,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,9.61,9.61,5.62,3.74,1.25,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,medium,none
PORT_CAM_01739_04,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,8334980076.42,15.8,5.61,0.95,-0.14,1.67,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,8.64,8.64,5.05,3.37,1.12,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,medium,none
PORT_CAM_01739_05,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,5879486889.53,11.2,3.5,0.59,-0.4,1.09,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,5.39,5.39,3.15,2.1,0.7,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,high,none
PORT_CAM_01739_06,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,5180296989.05,9.8,6.09,1.03,0.13,1.63,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,9.38,9.38,5.48,3.65,1.22,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,high,none
PORT_CAM_01739_07,CAM_01739,COMP_01739,SBI Life Insurance Company Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,3830108697.92,7.3,7.65,1.29,-0.28,2.97,5.47,0.92,0.97,83.1,0.89,11.5,46.7,1.21,10.84,26.5,11.78,11.78,6.89,4.59,1.53,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01739,high,none
PORT_CAM_01740_01,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,10484961567.25,25.4,4.45,0.88,0.02,0.58,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,6.85,6.85,4.0,2.67,0.89,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,medium,none
PORT_CAM_01740_02,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,6571972496.12,15.9,6.91,1.36,-0.12,1.42,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,10.64,10.64,6.22,4.15,1.38,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01740_03,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,6366332178.33,15.5,5.48,1.08,-0.43,1.37,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,8.44,8.44,4.93,3.29,1.1,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01740_04,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,5500326837.66,13.3,5.29,1.04,-0.23,1.54,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,8.15,8.15,4.76,3.17,1.06,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01740_05,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,4654950722.29,11.3,3.46,0.68,0.07,0.38,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,5.33,5.33,3.11,2.08,0.69,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01740_06,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,4049752979.17,9.8,6.15,1.21,-0.11,0.22,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,9.47,9.47,5.54,3.69,1.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01740_07,CAM_01740,COMP_01740,State Bank of India,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,3575956529.88,8.7,6.77,1.33,-0.04,1.85,5.02,0.99,1.05,80.3,1.05,15.7,45.4,1.48,6.88,16.3,10.43,10.43,6.09,4.06,1.35,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01740,high,none
PORT_CAM_01765_01,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,2546858333.35,19.8,2.58,0.42,-0.24,0.59,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,3.97,3.97,2.32,1.55,0.52,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,medium,none
PORT_CAM_01765_02,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,2510882121.01,19.5,3.34,0.54,-0.0,0.78,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,5.14,5.14,3.01,2.0,0.67,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,medium,none
PORT_CAM_01765_03,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,2371500724.81,18.5,3.19,0.52,-0.41,0.55,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,4.91,4.91,2.87,1.91,0.64,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,medium,none
PORT_CAM_01765_04,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,1636446453.16,12.7,2.11,0.34,-0.07,0.46,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,3.25,3.25,1.9,1.27,0.42,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,high,none
PORT_CAM_01765_05,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,1529061299.46,11.9,0.1,0.05,0.01,0.16,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,0.15,0.15,0.09,0.06,0.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,medium,none
PORT_CAM_01765_06,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,1520657966.84,11.8,2.92,0.48,0.15,0.66,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,4.5,4.5,2.63,1.75,0.58,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,high,none
PORT_CAM_01765_07,CAM_01765,COMP_01765,SG Finserve Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,728046738.18,5.7,5.62,0.92,0.07,1.7,2.35,0.38,0.77,83.7,0.42,8.1,63.6,1.9,8.36,27.0,8.65,8.65,5.06,3.37,1.12,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01765,high,none
PORT_CAM_01782_01,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,secured_retail,secured,retail,5184250557.12,23.0,4.12,1.12,2.04,0.32,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,6.34,6.34,3.71,2.47,0.82,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,high,npa_deteriorating_rapidly
PORT_CAM_01782_02,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,unsecured_retail,unsecured,retail,4050577101.3,18.0,5.78,1.58,1.77,0.63,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,8.9,8.9,5.2,3.47,1.16,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,high,npa_deteriorating_rapidly
PORT_CAM_01782_03,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,msme,unsecured,corporate,4000803585.4,17.8,5.5,1.5,1.09,1.02,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,8.47,8.47,4.95,3.3,1.1,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,medium,npa_deteriorating_rapidly
PORT_CAM_01782_04,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,vehicle_finance,secured,corporate,3581680533.6,15.9,4.65,1.27,1.05,1.33,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,7.16,7.16,4.19,2.79,0.93,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,medium,npa_deteriorating_rapidly
PORT_CAM_01782_05,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,gold_loan,secured,retail,2332818668.09,10.4,2.8,0.76,1.39,0.97,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,4.31,4.31,2.52,1.68,0.56,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,medium,npa_deteriorating_rapidly
PORT_CAM_01782_06,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,personal_loan,unsecured,retail,1918685372.64,8.5,5.79,1.58,1.4,0.95,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,8.92,8.92,5.21,3.47,1.16,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,medium,npa_deteriorating_rapidly
PORT_CAM_01782_07,CAM_01782,COMP_01782,Share India Securities Limited,Financial Services,NBFC,normal,declining,nbfc_retail,microfinance,unsecured,retail,1430992188.51,6.4,7.14,1.95,2.06,1.37,4.07,1.11,1.13,72.7,1.19,5.0,60.5,1.72,10.45,21.2,11.0,11.0,6.43,4.28,1.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01782,medium,npa_deteriorating_rapidly
PORT_CAM_01804_01,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,1294536025.21,19.1,2.9,0.43,-0.17,1.08,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,4.47,4.47,2.61,1.74,0.58,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,high,none
PORT_CAM_01804_02,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,1264062784.39,18.6,5.27,0.79,-0.48,1.0,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,8.12,8.12,4.74,3.16,1.05,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,high,none
PORT_CAM_01804_03,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,1243733263.66,18.3,4.06,0.6,0.04,0.4,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,6.25,6.25,3.65,2.44,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,medium,none
PORT_CAM_01804_04,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,1187435355.03,17.5,4.03,0.6,-0.27,1.27,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,6.21,6.21,3.63,2.42,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,high,none
PORT_CAM_01804_05,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,1001031600.38,14.7,1.6,0.24,-0.45,0.62,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,2.46,2.46,1.44,0.96,0.32,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,medium,none
PORT_CAM_01804_06,CAM_01804,COMP_01804,Shriram Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,500233413.2,7.4,5.04,0.75,0.04,0.26,3.52,0.52,1.88,85.1,0.52,4.1,58.0,2.12,6.34,24.4,7.76,7.76,4.54,3.02,1.01,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_01804,high,none
