case_id,total_signals,critical_count,high_count,medium_count,total_score_impact,velocity_signals,triangulation_signals,sentiment_signals,contagion_signals,primary_c_affected,company_id,sector
CAM_00941,4,1,2,0,0.0,1,2,0,1,Character,COMP_00941,Industrials
CAM_00942,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00942,Healthcare
CAM_00943,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00943,Basic Materials
CAM_00944,4,1,2,0,0.0,1,2,0,1,Character,COMP_00944,Industrials
CAM_00945,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00945,Industrials
CAM_00946,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00946,Consumer Cyclical
CAM_00947,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00947,Financial Services
CAM_00948,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00948,Financial Services
CAM_00949,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00949,Technology
CAM_00950,4,1,2,0,0.0,1,2,0,1,Character,COMP_00950,Consumer Cyclical
CAM_00951,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00951,Utilities
CAM_00952,4,1,2,0,0.0,1,2,0,1,Character,COMP_00952,Consumer Cyclical
CAM_00953,4,1,2,0,0.0,1,2,0,1,Character,COMP_00953,Industrials
CAM_00954,4,1,2,0,0.0,1,2,0,1,Character,COMP_00954,Basic Materials
CAM_00955,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00955,Consumer Defensive
CAM_00956,4,1,2,0,0.0,1,2,0,1,Character,COMP_00956,Consumer Cyclical
CAM_00957,4,1,2,0,0.0,1,2,0,1,Character,COMP_00957,Consumer Cyclical
CAM_00958,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00958,Technology
CAM_00959,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00959,Technology
CAM_00960,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00960,Financial Services
CAM_00961,4,1,2,0,0.0,1,2,0,1,Character,COMP_00961,Basic Materials
CAM_00962,4,1,2,0,0.0,1,2,0,1,Character,COMP_00962,Consumer Cyclical
CAM_00963,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00963,Technology
CAM_00964,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00964,Financial Services
CAM_00965,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00965,Communication Services
CAM_00966,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00966,Healthcare
CAM_00967,4,1,2,0,0.0,1,2,0,1,Character,COMP_00967,Basic Materials
CAM_00968,4,1,2,0,0.0,1,2,0,1,Character,COMP_00968,Basic Materials
CAM_00969,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00969,Basic Materials
CAM_00970,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00970,Consumer Cyclical
CAM_00971,4,1,2,0,0.0,1,2,0,1,Character,COMP_00971,Consumer Cyclical
CAM_00972,4,1,2,0,0.0,1,2,0,1,Character,COMP_00972,Consumer Defensive
CAM_00973,4,1,2,0,0.0,1,2,0,1,Character,COMP_00973,Industrials
CAM_00974,4,1,2,0,0.0,1,2,0,1,Character,COMP_00974,Basic Materials
CAM_00975,4,1,2,0,0.0,1,2,0,1,Character,COMP_00975,Consumer Cyclical
CAM_00976,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00976,Industrials
CAM_00977,4,1,2,0,0.0,1,2,0,1,Character,COMP_00977,Basic Materials
CAM_00978,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00978,Consumer Defensive
CAM_00979,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00979,Healthcare
CAM_00980,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00980,Consumer Cyclical
CAM_00981,4,1,2,0,0.0,1,2,0,1,Character,COMP_00981,Industrials
CAM_00982,4,1,2,0,0.0,1,2,0,1,Character,COMP_00982,Basic Materials
CAM_00983,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00983,Consumer Defensive
CAM_00984,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00984,Financial Services
CAM_00985,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00985,Consumer Cyclical
CAM_00986,4,1,2,0,0.0,1,2,0,1,Character,COMP_00986,Basic Materials
CAM_00987,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00987,Basic Materials
CAM_00988,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00988,Energy
CAM_00989,4,1,2,0,0.0,1,2,0,1,Character,COMP_00989,Consumer Cyclical
CAM_00990,4,1,3,0,-1.5,1,2,0,1,Character,COMP_00990,Financial Services
CAM_00991,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00991,Industrials
CAM_00992,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00992,Industrials
CAM_00993,4,1,2,0,0.0,1,2,0,1,Character,COMP_00993,Industrials
CAM_00994,4,1,2,0,0.0,1,2,0,1,Character,COMP_00994,Basic Materials
CAM_00995,4,1,2,0,0.0,1,2,0,1,Character,COMP_00995,Industrials
CAM_00996,4,1,2,0,0.0,1,2,0,1,Character,COMP_00996,Industrials
CAM_00997,4,1,2,0,0.0,1,2,0,1,Character,COMP_00997,Basic Materials
CAM_00998,3,1,2,0,-0.5,0,2,0,1,Character,COMP_00998,Basic Materials
CAM_00999,4,1,2,0,0.0,1,2,0,1,Character,COMP_00999,Consumer Cyclical
CAM_01000,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01000,Healthcare
CAM_01001,4,1,2,0,0.0,1,2,0,1,Character,COMP_01001,Consumer Cyclical
CAM_01002,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01002,Financial Services
CAM_01003,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01003,Industrials
CAM_01004,4,1,2,0,0.0,1,2,0,1,Character,COMP_01004,Basic Materials
CAM_01005,4,1,2,0,0.0,1,2,0,1,Character,COMP_01005,Industrials
CAM_01006,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01006,Financial Services
CAM_01007,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01007,Utilities
CAM_01008,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01008,Financial Services
CAM_01009,4,1,2,0,0.0,1,2,0,1,Character,COMP_01009,Basic Materials
CAM_01010,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01010,Healthcare
CAM_01011,4,1,2,0,0.0,1,2,0,1,Character,COMP_01011,Basic Materials
CAM_01012,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01012,Utilities
CAM_01013,4,1,2,0,0.0,1,2,0,1,Character,COMP_01013,Industrials
CAM_01014,4,1,2,0,0.0,1,2,0,1,Character,COMP_01014,Industrials
CAM_01015,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01015,Basic Materials
CAM_01016,4,1,2,0,0.0,1,2,0,1,Character,COMP_01016,Consumer Cyclical
CAM_01017,4,1,2,0,0.0,1,2,0,1,Character,COMP_01017,Basic Materials
CAM_01018,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01018,Basic Materials
CAM_01019,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01019,Consumer Cyclical
CAM_01020,4,1,2,0,0.0,1,2,0,1,Character,COMP_01020,Basic Materials
CAM_01021,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01021,Healthcare
CAM_01022,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01022,Consumer Cyclical
CAM_01023,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01023,Communication Services
CAM_01024,4,1,2,0,0.0,1,2,0,1,Character,COMP_01024,Industrials
CAM_01025,4,1,2,0,0.0,1,2,0,1,Character,COMP_01025,Consumer Defensive
CAM_01026,4,1,2,0,0.0,1,2,0,1,Character,COMP_01026,Industrials
CAM_01027,4,1,2,0,0.0,1,2,0,1,Character,COMP_01027,Industrials
CAM_01028,4,1,2,0,0.0,1,2,0,1,Character,COMP_01028,Industrials
CAM_01029,4,1,2,0,0.0,1,2,0,1,Character,COMP_01029,Industrials
CAM_01030,4,1,2,0,0.0,1,2,0,1,Character,COMP_01030,Basic Materials
CAM_01031,4,1,2,0,0.0,1,2,0,1,Character,COMP_01031,Consumer Cyclical
CAM_01032,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01032,Real Estate
CAM_01033,4,1,2,0,0.0,1,2,0,1,Character,COMP_01033,Consumer Cyclical
CAM_01034,4,1,2,0,0.0,1,2,0,1,Character,COMP_01034,Consumer Cyclical
CAM_01035,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01035,Consumer Cyclical
CAM_01036,4,1,2,0,0.0,1,2,0,1,Character,COMP_01036,Consumer Cyclical
CAM_01037,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01037,Basic Materials
CAM_01038,4,1,2,0,0.0,1,2,0,1,Character,COMP_01038,Basic Materials
CAM_01039,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01039,Consumer Cyclical
CAM_01040,4,1,2,0,0.0,1,2,0,1,Character,COMP_01040,Basic Materials
CAM_01041,4,1,2,0,0.0,1,2,0,1,Character,COMP_01041,Consumer Cyclical
CAM_01042,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01042,Basic Materials
CAM_01043,4,1,2,0,0.0,1,2,0,1,Character,COMP_01043,Industrials
CAM_01044,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01044,Utilities
CAM_01045,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01045,Financial Services
CAM_01046,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01046,Industrials
CAM_01047,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01047,Technology
CAM_01048,4,1,2,0,0.0,1,2,0,1,Character,COMP_01048,Consumer Defensive
CAM_01049,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01049,Technology
CAM_01050,4,1,2,0,0.0,1,2,0,1,Character,COMP_01050,Basic Materials
CAM_01051,2,1,1,0,0.5,0,1,0,1,Character,COMP_01051,Consumer Defensive
CAM_01052,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01052,Consumer Cyclical
CAM_01053,4,1,2,0,0.0,1,2,0,1,Character,COMP_01053,Industrials
CAM_01054,4,1,2,0,0.0,1,2,0,1,Character,COMP_01054,Industrials
CAM_01055,4,1,2,0,0.0,1,2,0,1,Character,COMP_01055,Consumer Defensive
CAM_01056,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01056,Industrials
CAM_01057,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01057,Technology
CAM_01058,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01058,Technology
CAM_01059,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01059,Basic Materials
CAM_01060,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01060,Financial Services
CAM_01061,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01061,Technology
CAM_01062,4,1,2,0,0.0,1,2,0,1,Character,COMP_01062,Consumer Cyclical
CAM_01063,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01063,Basic Materials
CAM_01064,4,1,2,0,0.0,1,2,0,1,Character,COMP_01064,Industrials
CAM_01065,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01065,Financial Services
CAM_01066,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01066,Financial Services
CAM_01067,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01067,Healthcare
CAM_01068,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01068,Healthcare
CAM_01069,4,1,2,0,0.0,1,2,0,1,Character,COMP_01069,Basic Materials
CAM_01070,4,1,2,0,0.0,1,2,0,1,Character,COMP_01070,Basic Materials
CAM_01071,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01071,Basic Materials
CAM_01072,4,1,2,0,0.0,1,2,0,1,Character,COMP_01072,Industrials
CAM_01073,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01073,Industrials
CAM_01074,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01074,Industrials
CAM_01075,4,1,2,0,0.0,1,2,0,1,Character,COMP_01075,Industrials
CAM_01076,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01076,Consumer Cyclical
CAM_01077,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01077,Consumer Cyclical
CAM_01078,4,1,2,0,0.0,1,2,0,1,Character,COMP_01078,Industrials
CAM_01079,4,1,2,0,0.0,1,2,0,1,Character,COMP_01079,Consumer Defensive
CAM_01080,4,1,2,0,0.0,1,2,0,1,Character,COMP_01080,Consumer Defensive
CAM_01081,4,1,2,0,0.0,1,2,0,1,Character,COMP_01081,Industrials
CAM_01082,4,1,2,0,0.0,1,2,0,1,Character,COMP_01082,Consumer Defensive
CAM_01083,4,1,2,0,0.0,1,2,0,1,Character,COMP_01083,Industrials
CAM_01084,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01084,Real Estate
CAM_01085,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01085,Healthcare
CAM_01086,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01086,Financial Services
CAM_01087,4,1,2,0,0.0,1,2,0,1,Character,COMP_01087,Consumer Defensive
CAM_01088,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01088,Basic Materials
CAM_01089,4,1,2,0,0.0,1,2,0,1,Character,COMP_01089,Industrials
CAM_01090,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01090,Industrials
CAM_01091,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01091,Utilities
CAM_01092,4,1,2,0,0.0,1,2,0,1,Character,COMP_01092,Industrials
CAM_01093,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01093,Technology
CAM_01094,4,1,2,0,0.0,1,2,0,1,Character,COMP_01094,Consumer Cyclical
CAM_01095,4,1,2,0,0.0,1,2,0,1,Character,COMP_01095,Consumer Defensive
CAM_01096,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01096,Healthcare
CAM_01097,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01097,Basic Materials
CAM_01098,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01098,Basic Materials
CAM_01099,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01099,Consumer Defensive
CAM_01100,4,1,2,0,0.0,1,2,0,1,Character,COMP_01100,Industrials
CAM_01101,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01101,Industrials
CAM_01102,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01102,Basic Materials
CAM_01103,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01103,Consumer Defensive
CAM_01104,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01104,Technology
CAM_01105,4,1,2,0,0.0,1,2,0,1,Character,COMP_01105,Basic Materials
CAM_01106,4,1,2,0,0.0,1,2,0,1,Character,COMP_01106,Consumer Cyclical
CAM_01107,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01107,Healthcare
CAM_01108,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01108,Industrials
CAM_01109,4,1,2,0,0.0,1,2,0,1,Character,COMP_01109,Industrials
CAM_01110,4,1,2,0,0.0,1,2,0,1,Character,COMP_01110,Basic Materials
CAM_01111,4,1,2,0,0.0,1,2,0,1,Character,COMP_01111,Industrials
CAM_01112,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01112,Industrials
CAM_01113,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01113,Basic Materials
CAM_01114,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01114,Technology
CAM_01115,4,1,2,0,0.0,1,2,0,1,Character,COMP_01115,Consumer Cyclical
CAM_01116,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01116,Financial Services
CAM_01117,4,1,2,0,0.0,1,2,0,1,Character,COMP_01117,Basic Materials
CAM_01118,4,1,2,0,0.0,1,2,0,1,Character,COMP_01118,Consumer Defensive
CAM_01119,4,1,2,0,0.0,1,2,0,1,Character,COMP_01119,Consumer Cyclical
CAM_01120,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01120,Industrials
CAM_01121,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01121,Consumer Cyclical
CAM_01122,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01122,Healthcare
CAM_01123,4,1,2,0,0.0,1,2,0,1,Character,COMP_01123,Consumer Cyclical
CAM_01124,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01124,Real Estate
CAM_01125,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01125,Consumer Cyclical
CAM_01126,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01126,Consumer Cyclical
CAM_01127,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01127,Healthcare
CAM_01128,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01128,Industrials
CAM_01129,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01129,Industrials
CAM_01130,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01130,Healthcare
CAM_01131,4,1,2,0,0.0,1,2,0,1,Character,COMP_01131,Consumer Cyclical
CAM_01132,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01132,Healthcare
CAM_01133,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01133,Financial Services
CAM_01134,4,1,2,0,0.0,1,2,0,1,Character,COMP_01134,Consumer Defensive
CAM_01135,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01135,Consumer Cyclical
CAM_01136,4,1,2,0,0.0,1,2,0,1,Character,COMP_01136,Consumer Cyclical
CAM_01137,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01137,Healthcare
CAM_01138,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01138,Industrials
CAM_01139,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01139,Financial Services
CAM_01140,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01140,Consumer Cyclical
CAM_01141,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01141,Technology
CAM_01142,4,1,2,0,0.0,1,2,0,1,Character,COMP_01142,Consumer Cyclical
CAM_01143,4,1,2,0,0.0,1,2,0,1,Character,COMP_01143,Consumer Cyclical
CAM_01144,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01144,Consumer Cyclical
CAM_01145,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01145,Financial Services
CAM_01146,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01146,Financial Services
CAM_01147,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01147,Energy
CAM_01148,4,1,2,0,0.0,1,2,0,1,Character,COMP_01148,Industrials
CAM_01149,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01149,Healthcare
CAM_01150,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01150,Basic Materials
CAM_01151,4,1,2,0,0.0,1,2,0,1,Character,COMP_01151,Industrials
CAM_01152,4,1,2,0,0.0,1,2,0,1,Character,COMP_01152,Basic Materials
CAM_01153,4,1,2,0,0.0,1,2,0,1,Character,COMP_01153,Basic Materials
CAM_01154,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01154,Industrials
CAM_01155,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01155,Real Estate
CAM_01156,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01156,Industrials
CAM_01157,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01157,Basic Materials
CAM_01158,4,1,2,0,0.0,1,2,0,1,Character,COMP_01158,Industrials
CAM_01159,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01159,Healthcare
CAM_01160,4,1,2,0,0.0,1,2,0,1,Character,COMP_01160,Consumer Cyclical
CAM_01161,4,1,2,0,0.0,1,2,0,1,Character,COMP_01161,Consumer Cyclical
CAM_01162,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01162,Real Estate
CAM_01163,4,1,2,0,0.0,1,2,0,1,Character,COMP_01163,Industrials
CAM_01164,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01164,Financial Services
CAM_01165,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01165,Consumer Defensive
CAM_01166,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01166,Technology
CAM_01167,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01167,Technology
CAM_01168,4,1,2,0,0.0,1,2,0,1,Character,COMP_01168,Consumer Cyclical
CAM_01169,4,1,2,0,0.0,1,2,0,1,Character,COMP_01169,Consumer Cyclical
CAM_01170,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01170,Healthcare
CAM_01171,4,1,2,0,0.0,1,2,0,1,Character,COMP_01171,Consumer Cyclical
CAM_01172,4,1,2,0,0.0,1,2,0,1,Character,COMP_01172,Basic Materials
CAM_01173,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01173,Healthcare
CAM_01174,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01174,Consumer Cyclical
CAM_01175,4,1,2,0,0.0,1,2,0,1,Character,COMP_01175,Consumer Cyclical
CAM_01176,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01176,Financial Services
CAM_01177,4,1,2,0,0.0,1,2,0,1,Character,COMP_01177,Basic Materials
CAM_01178,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01178,Industrials
CAM_01179,4,1,2,0,0.0,1,2,0,1,Character,COMP_01179,Industrials
CAM_01180,4,1,2,0,0.0,1,2,0,1,Character,COMP_01180,Industrials
CAM_01181,4,1,2,0,0.0,1,2,0,1,Character,COMP_01181,Basic Materials
CAM_01182,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01182,Consumer Defensive
CAM_01183,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01183,Basic Materials
CAM_01184,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01184,Financial Services
CAM_01185,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01185,Financial Services
CAM_01186,4,1,2,0,0.0,1,2,0,1,Character,COMP_01186,Basic Materials
CAM_01187,4,1,2,0,0.0,1,2,0,1,Character,COMP_01187,Industrials
CAM_01188,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01188,Industrials
CAM_01189,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01189,Real Estate
CAM_01190,4,1,2,0,0.0,1,2,0,1,Character,COMP_01190,Industrials
CAM_01191,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01191,Financial Services
CAM_01192,4,1,2,0,0.0,1,2,0,1,Character,COMP_01192,Basic Materials
CAM_01193,4,1,2,0,0.0,1,2,0,1,Character,COMP_01193,Basic Materials
CAM_01194,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01194,Industrials
CAM_01195,4,1,2,0,0.0,1,2,0,1,Character,COMP_01195,Basic Materials
CAM_01196,4,1,2,0,0.0,1,2,0,1,Character,COMP_01196,Industrials
CAM_01197,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01197,Basic Materials
CAM_01198,4,1,1,1,0.3999999999999999,1,2,0,1,Character,COMP_01198,Industrials
CAM_01199,4,1,2,0,0.0,1,2,0,1,Character,COMP_01199,Industrials
CAM_01200,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01200,Basic Materials
CAM_01201,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01201,Basic Materials
CAM_01202,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01202,Financial Services
CAM_01203,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01203,Financial Services
CAM_01204,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01204,Financial Services
CAM_01205,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01205,Healthcare
CAM_01206,4,1,2,0,0.0,1,2,0,1,Character,COMP_01206,Basic Materials
CAM_01207,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01207,Basic Materials
CAM_01208,4,1,2,0,0.0,1,2,0,1,Character,COMP_01208,Industrials
CAM_01209,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01209,Healthcare
CAM_01210,4,1,2,0,0.0,1,2,0,1,Character,COMP_01210,Consumer Cyclical
CAM_01211,4,1,2,0,0.0,1,2,0,1,Character,COMP_01211,Consumer Defensive
CAM_01212,3,1,1,0,1.0,1,1,0,1,Character,COMP_01212,Basic Materials
CAM_01213,4,1,2,0,0.0,1,2,0,1,Character,COMP_01213,Industrials
CAM_01214,4,1,2,0,0.0,1,2,0,1,Character,COMP_01214,Consumer Cyclical
CAM_01215,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01215,Technology
CAM_01216,4,1,2,0,0.0,1,2,0,1,Character,COMP_01216,Consumer Cyclical
CAM_01217,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01217,Real Estate
CAM_01218,4,1,2,0,0.0,1,2,0,1,Character,COMP_01218,Consumer Defensive
CAM_01219,4,1,2,0,0.0,1,2,0,1,Character,COMP_01219,Industrials
CAM_01220,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01220,Industrials
CAM_01221,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01221,Healthcare
CAM_01222,4,1,2,0,0.0,1,2,0,1,Character,COMP_01222,Consumer Cyclical
CAM_01223,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01223,Financial Services
CAM_01224,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01224,Financial Services
CAM_01225,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01225,Technology
CAM_01226,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01226,Financial Services
CAM_01227,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01227,Communication Services
CAM_01228,4,1,2,0,0.0,1,2,0,1,Character,COMP_01228,Consumer Defensive
CAM_01229,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01229,Real Estate
CAM_01230,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01230,Healthcare
CAM_01231,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01231,Healthcare
CAM_01232,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01232,Consumer Cyclical
CAM_01233,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01233,Industrials
CAM_01234,4,1,2,0,0.0,1,2,0,1,Character,COMP_01234,Industrials
CAM_01235,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01235,Basic Materials
CAM_01236,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01236,Industrials
CAM_01237,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01237,Industrials
CAM_01238,4,1,2,0,0.0,1,2,0,1,Character,COMP_01238,Basic Materials
CAM_01239,4,1,2,0,0.0,1,2,0,1,Character,COMP_01239,Consumer Defensive
CAM_01240,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01240,Technology
CAM_01241,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01241,Financial Services
CAM_01242,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01242,Healthcare
CAM_01243,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01243,Healthcare
CAM_01244,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01244,Healthcare
CAM_01245,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01245,Healthcare
CAM_01246,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01246,Healthcare
CAM_01247,4,1,2,0,0.0,1,2,0,1,Character,COMP_01247,Consumer Cyclical
CAM_01248,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01248,Consumer Defensive
CAM_01249,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01249,Industrials
CAM_01250,4,1,2,0,0.0,1,2,0,1,Character,COMP_01250,Consumer Cyclical
CAM_01251,4,1,2,0,0.0,1,2,0,1,Character,COMP_01251,Industrials
CAM_01252,4,1,2,0,0.0,1,2,0,1,Character,COMP_01252,Consumer Cyclical
CAM_01253,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01253,Healthcare
