case_id,company_id,company_cin,sector,dscr,debt_to_equity,interest_coverage,current_ratio,ebitda_margin,pat_margin,revenue_cagr,alm_short_term_gap_pct,gross_npa_pct,net_npa_pct,pcr
CAM_00854,COMP_00854,L41202KL2010PLC000854,Financial Services,,,,,,,,-761890039.84,5.5685714285714285,1.0571428571428572,81.0
CAM_00855,COMP_00855,L54841KA2010PLC000855,Consumer Cyclical,,,,,,,,,,,
CAM_00856,COMP_00856,L62691AP2010PLC000856,Financial Services,,,,,,,,-34296000.0,5.568571428571429,1.72,69.1
CAM_00857,COMP_00857,L42737DN2010PLC000857,Consumer Cyclical,,,,,,,,,,,
CAM_00858,COMP_00858,L74798AN2010PLC000858,Real Estate,,,,,,,,,,,
CAM_00859,COMP_00859,L42125MH2010PLC000859,Real Estate,,,,,,,,,,,
CAM_00860,COMP_00860,L28940LD2010PLC000860,Industrials,,,,,,,,,,,
CAM_00861,COMP_00861,L22358DD2010PLC000861,Financial Services,,,,,,,,-525909604.79,3.9499999999999997,0.6885714285714286,82.6
CAM_00862,COMP_00862,L48549DN2010PLC000862,Financial Services,,,,,,,,129288400.0,4.151428571428571,1.3128571428571427,68.4
CAM_00863,COMP_00863,L37690KA2010PLC000863,Financial Services,,,,,,,,-175186472.95,6.422857142857143,1.9985714285714287,68.9
CAM_00864,COMP_00864,L63039TN2010PLC000864,Financial Services,,,,,,,,-1241624690.76,5.92,1.412857142857143,76.1
CAM_00865,COMP_00865,L53752BR2010PLC000865,Consumer Cyclical,,,,,,,,,,,
CAM_00866,COMP_00866,L48239BR2010PLC000866,Financial Services,,,,,,,,35804687.5,3.9414285714285713,1.197142857142857,69.6
CAM_00867,COMP_00867,L83793KL2010PLC000867,Financial Services,,,,,,,,-198108803.57,3.8385714285714285,1.0471428571428572,72.7
CAM_00868,COMP_00868,L54002MN2010PLC000868,Communication Services,,,,,,,,,,,
CAM_00869,COMP_00869,L76477TR2010PLC000869,Technology,,,,,,,,,,,
CAM_00870,COMP_00870,L52731CG2010PLC000870,Financial Services,,,,,,,,-119319831.32,4.6257142857142854,0.8028571428571428,82.6
CAM_00871,COMP_00871,L51730DN2010PLC000871,Financial Services,,,,,,,,-449955965.8,5.355714285714286,1.2357142857142858,76.9
CAM_00872,COMP_00872,L88126PY2010PLC000872,Consumer Defensive,,,,,,,,,,,
CAM_00873,COMP_00873,L33167PY2010PLC000873,Consumer Cyclical,,,,,,,,,,,
CAM_00874,COMP_00874,L59085GA2010PLC000874,Financial Services,,,,,,,,-112145363.81,3.38,0.8185714285714286,75.8
CAM_00875,COMP_00875,L40475JH2010PLC000875,Basic Materials,,,,,,,,,,,
CAM_00876,COMP_00876,L74843DD2010PLC000876,Consumer Cyclical,,,,,,,,,,,
CAM_00877,COMP_00877,L18614CG2010PLC000877,Basic Materials,,,,,,,,,,,
CAM_00878,COMP_00878,L28074DD2010PLC000878,Basic Materials,,,,,,,,,,,
CAM_00879,COMP_00879,L76338AN2010PLC000879,Utilities,,,,,,,,,,,
CAM_00880,COMP_00880,L13346MP2010PLC000880,Basic Materials,,,,,,,,,,,
CAM_00881,COMP_00881,L10711KL2010PLC000881,Financial Services,,,,,,,,-199296533.86,4.998571428571429,1.5385714285714285,69.2
CAM_00882,COMP_00882,L92894MZ2010PLC000882,Financial Services,,,,,,,,-806521612.78,4.904285714285714,1.237142857142857,74.8
CAM_00883,COMP_00883,L90985MH2010PLC000883,Financial Services,,,,,,,,-805871616.0,4.344285714285714,0.6014285714285714,86.1
CAM_00884,COMP_00884,L70922MH2010PLC000884,Technology,,,,,,,,,,,
CAM_00885,COMP_00885,L53572MP2010PLC000885,Healthcare,,,,,,,,,,,
CAM_00886,COMP_00886,L51739MN2010PLC000886,Industrials,,,,,,,,,,,
CAM_00887,COMP_00887,L73196JH2010PLC000887,Industrials,,,,,,,,,,,
CAM_00888,COMP_00888,L41064MP2010PLC000888,Communication Services,,,,,,,,,,,
CAM_00889,COMP_00889,L31962TS2010PLC000889,Basic Materials,,,,,,,,,,,
CAM_00890,COMP_00890,L67351KL2010PLC000890,Consumer Cyclical,,,,,,,,,,,
CAM_00891,COMP_00891,L72300MP2010PLC000891,Basic Materials,,,,,,,,,,,
CAM_00892,COMP_00892,L67819GJ2010PLC000892,Basic Materials,,,,,,,,,,,
CAM_00893,COMP_00893,L10467DN2010PLC000893,Financial Services,,,,,,,,-725990201.61,3.5814285714285714,0.972857142857143,72.8
CAM_00894,COMP_00894,L38429CG2010PLC000894,Healthcare,,,,,,,,,,,
CAM_00895,COMP_00895,L38011TR2010PLC000895,Consumer Cyclical,,,,,,,,,,,
CAM_00896,COMP_00896,L64425MH2010PLC000896,Basic Materials,,,,,,,,,,,
CAM_00897,COMP_00897,L95218BR2010PLC000897,Basic Materials,,,,,,,,,,,
CAM_00898,COMP_00898,L57089WB2010PLC000898,Communication Services,,,,,,,,,,,
CAM_00899,COMP_00899,L65501GJ2010PLC000899,Financial Services,,,,,,,,145651749.5,3.5042857142857144,1.0442857142857143,70.2
CAM_00900,COMP_00900,L58212AN2010PLC000900,Consumer Cyclical,,,,,,,,,,,
CAM_00901,COMP_00901,L26016MP2010PLC000901,Industrials,,,,,,,,,,,
CAM_00902,COMP_00902,L42464MP2010PLC000902,Financial Services,,,,,,,,-309722056.12,6.804285714285714,0.9542857142857143,86.0
CAM_00903,COMP_00903,L63429AN2010PLC000903,Industrials,,,,,,,,,,,
CAM_00904,COMP_00904,L26679DN2010PLC000904,Basic Materials,,,,,,,,,,,
CAM_00905,COMP_00905,L47207CG2010PLC000905,Real Estate,,,,,,,,,,,
CAM_00906,COMP_00906,L96013OR2010PLC000906,Consumer Cyclical,,,,,,,,,,,
CAM_00907,COMP_00907,L86660AN2010PLC000907,Basic Materials,,,,,,,,,,,
CAM_00908,COMP_00908,L33508TS2010PLC000908,Basic Materials,,,,,,,,,,,
CAM_00909,COMP_00909,L68490DD2010PLC000909,Healthcare,,,,,,,,,,,
CAM_00910,COMP_00910,L15705OR2010PLC000910,Industrials,,,,,,,,,,,
CAM_00911,COMP_00911,L31978TR2010PLC000911,Consumer Cyclical,,,,,,,,,,,
CAM_00912,COMP_00912,L95304GA2010PLC000912,Financial Services,,,,,,,,-375929289.69,8.677142857142858,2.2642857142857142,73.9
CAM_00913,COMP_00913,L72752BR2010PLC000913,Industrials,,,,,,,,,,,
CAM_00914,COMP_00914,L25198AS2010PLC000914,Financial Services,,,,,,,,86309083.67,5.42,0.7871428571428571,85.5
CAM_00915,COMP_00915,L89758NL2010PLC000915,Basic Materials,,,,,,,,,,,
CAM_00916,COMP_00916,L90700MZ2010PLC000916,Utilities,,,,,,,,,,,
CAM_00917,COMP_00917,L17105DN2010PLC000917,Healthcare,,,,,,,,,,,
CAM_00918,COMP_00918,L56182OR2010PLC000918,Healthcare,,,,,,,,,,,
CAM_00919,COMP_00919,L19362MN2010PLC000919,Consumer Cyclical,,,,,,,,,,,
CAM_00920,COMP_00920,L39137JH2010PLC000920,Financial Services,,,,,,,,-640592031.87,5.427142857142857,1.127142857142857,79.2
CAM_00921,COMP_00921,L98305GA2010PLC000921,Communication Services,,,,,,,,,,,
CAM_00922,COMP_00922,L54282GA2010PLC000922,Technology,,,,,,,,,,,
CAM_00923,COMP_00923,L37166TR2010PLC000923,Financial Services,,,,,,,,-1341282973.94,3.525714285714286,0.99,71.9
CAM_00924,COMP_00924,L27413MN2010PLC000924,Technology,,,,,,,,,,,
CAM_00925,COMP_00925,L55982TR2010PLC000925,Industrials,,,,,,,,,,,
CAM_00926,COMP_00926,L16034OR2010PLC000926,Healthcare,,,,,,,,,,,
CAM_00927,COMP_00927,L89359GJ2010PLC000927,Technology,,,,,,,,,,,
CAM_00928,COMP_00928,L84930PY2010PLC000928,Utilities,,,,,,,,,,,
CAM_00929,COMP_00929,L40155DN2010PLC000929,Industrials,,,,,,,,,,,
CAM_00930,COMP_00930,L94523SK2010PLC000930,Industrials,,,,,,,,,,,
CAM_00931,COMP_00931,L41372ML2010PLC000931,Basic Materials,,,,,,,,,,,
CAM_00932,COMP_00932,L87562OR2010PLC000932,Technology,,,,,,,,,,,
CAM_00933,COMP_00933,L56674JH2010PLC000933,Technology,,,,,,,,,,,
CAM_00934,COMP_00934,L96452MN2010PLC000934,Technology,,,,,,,,,,,
CAM_00935,COMP_00935,L36139AN2010PLC000935,Industrials,,,,,,,,,,,
CAM_00936,COMP_00936,L87849KL2010PLC000936,Industrials,,,,,,,,,,,
CAM_00937,COMP_00937,L45489OR2010PLC000937,Financial Services,,,,,,,,-290407096.0,3.4657142857142857,0.7857142857142857,77.3
CAM_00938,COMP_00938,L85155GJ2010PLC000938,Financial Services,,,,,,,,-383048312.62,4.634285714285714,0.7428571428571428,84.0
CAM_00939,COMP_00939,L90926BR2010PLC000939,Energy,,,,,,,,,,,
CAM_00940,COMP_00940,L58377GA2010PLC000940,Healthcare,,,,,,,,,,,
CAM_00941,COMP_00941,L85186TN2010PLC000941,Industrials,,,,,,,,,,,
CAM_00942,COMP_00942,L96270LD2010PLC000942,Healthcare,,,,,,,,,,,
CAM_00943,COMP_00943,L11838MZ2010PLC000943,Basic Materials,,,,,,,,,,,
CAM_00944,COMP_00944,L78982KA2010PLC000944,Industrials,,,,,,,,,,,
CAM_00945,COMP_00945,L46371SK2010PLC000945,Industrials,,,,,,,,,,,
CAM_00946,COMP_00946,L34790AS2010PLC000946,Consumer Cyclical,,,,,,,,,,,
CAM_00947,COMP_00947,L31441AR2010PLC000947,Financial Services,,,,,,,,115042187.5,7.694285714285714,2.8385714285714285,63.1
CAM_00948,COMP_00948,L48873LD2010PLC000948,Financial Services,,,,,,,,-79938500.0,7.321428571428571,2.6214285714285714,64.2
CAM_00949,COMP_00949,L45540PY2010PLC000949,Technology,,,,,,,,,,,
CAM_00950,COMP_00950,L83354AS2010PLC000950,Consumer Cyclical,,,,,,,,,,,
CAM_00951,COMP_00951,L10338SK2010PLC000951,Utilities,,,,,,,,,,,
CAM_00952,COMP_00952,L30503OR2010PLC000952,Consumer Cyclical,,,,,,,,,,,
CAM_00953,COMP_00953,L40316DN2010PLC000953,Industrials,,,,,,,,,,,
CAM_00954,COMP_00954,L48734TN2010PLC000954,Basic Materials,,,,,,,,,,,
CAM_00955,COMP_00955,L32610GJ2010PLC000955,Consumer Defensive,,,,,,,,,,,
CAM_00956,COMP_00956,L31819PY2010PLC000956,Consumer Cyclical,,,,,,,,,,,
CAM_00957,COMP_00957,L70003PY2010PLC000957,Consumer Cyclical,,,,,,,,,,,
CAM_00958,COMP_00958,L95540ML2010PLC000958,Technology,,,,,,,,,,,
CAM_00959,COMP_00959,L45286JH2010PLC000959,Technology,,,,,,,,,,,
CAM_00960,COMP_00960,L77625MP2010PLC000960,Financial Services,,,,,,,,-787908000.0,5.438571428571429,0.7071428571428572,87.0
CAM_00961,COMP_00961,L66473TN2010PLC000961,Basic Materials,,,,,,,,,,,
CAM_00962,COMP_00962,L21282AS2010PLC000962,Consumer Cyclical,,,,,,,,,,,
CAM_00963,COMP_00963,L18532DD2010PLC000963,Technology,,,,,,,,,,,
CAM_00964,COMP_00964,L61439AN2010PLC000964,Financial Services,,,,,,,,-439679072.0,9.93142857142857,3.1571428571428575,68.2
CAM_00965,COMP_00965,L71868NL2010PLC000965,Communication Services,,,,,,,,,,,
CAM_00966,COMP_00966,L43553BR2010PLC000966,Healthcare,,,,,,,,,,,
CAM_00967,COMP_00967,L31798TR2010PLC000967,Basic Materials,,,,,,,,,,,
CAM_00968,COMP_00968,L42257MP2010PLC000968,Basic Materials,,,,,,,,,,,
CAM_00969,COMP_00969,L57655GJ2010PLC000969,Basic Materials,,,,,,,,,,,
CAM_00970,COMP_00970,L27755OR2010PLC000970,Consumer Cyclical,,,,,,,,,,,
CAM_00971,COMP_00971,L38805AR2010PLC000971,Consumer Cyclical,,,,,,,,,,,
CAM_00972,COMP_00972,L55370MH2010PLC000972,Consumer Defensive,,,,,,,,,,,
CAM_00973,COMP_00973,L29316NL2010PLC000973,Industrials,,,,,,,,,,,
CAM_00974,COMP_00974,L38596KA2010PLC000974,Basic Materials,,,,,,,,,,,
CAM_00975,COMP_00975,L86519BR2010PLC000975,Consumer Cyclical,,,,,,,,,,,
CAM_00976,COMP_00976,L74787SK2010PLC000976,Industrials,,,,,,,,,,,
CAM_00977,COMP_00977,L89358AR2010PLC000977,Basic Materials,,,,,,,,,,,
CAM_00978,COMP_00978,L63752AR2010PLC000978,Consumer Defensive,,,,,,,,,,,
CAM_00979,COMP_00979,L56420JH2010PLC000979,Healthcare,,,,,,,,,,,
CAM_00980,COMP_00980,L50457ML2010PLC000980,Consumer Cyclical,,,,,,,,,,,
CAM_00981,COMP_00981,L63363ML2010PLC000981,Industrials,,,,,,,,,,,
CAM_00982,COMP_00982,L79973MP2010PLC000982,Basic Materials,,,,,,,,,,,
CAM_00983,COMP_00983,L16394ML2010PLC000983,Consumer Defensive,,,,,,,,,,,
CAM_00984,COMP_00984,L88581LD2010PLC000984,Financial Services,,,,,,,,-111372053.89,6.291428571428571,1.3914285714285715,77.9
CAM_00985,COMP_00985,L85715JH2010PLC000985,Consumer Cyclical,,,,,,,,,,,
CAM_00986,COMP_00986,L91946CG2010PLC000986,Basic Materials,,,,,,,,,,,
CAM_00987,COMP_00987,L30442MZ2010PLC000987,Basic Materials,,,,,,,,,,,
CAM_00988,COMP_00988,L59984MP2010PLC000988,Energy,,,,,,,,,,,
CAM_00989,COMP_00989,L44124DD2010PLC000989,Consumer Cyclical,,,,,,,,,,,
CAM_00990,COMP_00990,L52802AP2010PLC000990,Financial Services,,,,,,,,125606666.67,7.4142857142857155,2.69,63.7
CAM_00991,COMP_00991,L75664DN2010PLC000991,Industrials,,,,,,,,,,,
CAM_00992,COMP_00992,L16223MH2010PLC000992,Industrials,,,,,,,,,,,
CAM_00993,COMP_00993,L41726DN2010PLC000993,Industrials,,,,,,,,,,,
CAM_00994,COMP_00994,L54342JH2010PLC000994,Basic Materials,,,,,,,,,,,
CAM_00995,COMP_00995,L93985KL2010PLC000995,Industrials,,,,,,,,,,,
CAM_00996,COMP_00996,L41740CG2010PLC000996,Industrials,,,,,,,,,,,
CAM_00997,COMP_00997,L44125TN2010PLC000997,Basic Materials,,,,,,,,,,,
CAM_00998,COMP_00998,L33868MP2010PLC000998,Basic Materials,,,,,,,,,,,
CAM_00999,COMP_00999,L22638PY2010PLC000999,Consumer Cyclical,,,,,,,,,,,
CAM_01000,COMP_01000,L75345KL2010PLC001000,Healthcare,,,,,,,,,,,
CAM_01001,COMP_01001,L45360AR2010PLC001001,Consumer Cyclical,,,,,,,,,,,
CAM_01002,COMP_01002,L46307AR2010PLC001002,Financial Services,,,,,,,,-194716698.79,5.33,1.8642857142857143,65.0
CAM_01003,COMP_01003,L41177BR2010PLC001003,Industrials,,,,,,,,,,,
CAM_01004,COMP_01004,L48228ML2010PLC001004,Basic Materials,,,,,,,,,,,
CAM_01005,COMP_01005,L47606KA2010PLC001005,Industrials,,,,,,,,,,,
CAM_01006,COMP_01006,L72765SK2010PLC001006,Financial Services,,,,,,,,-130845290.26,4.158571428571428,0.6142857142857142,85.2
CAM_01007,COMP_01007,L71377MP2010PLC001007,Utilities,,,,,,,,,,,
CAM_01008,COMP_01008,L60000TN2010PLC001008,Financial Services,,,,,,,,-747027784.43,6.74,1.8871428571428572,72.0
CAM_01009,COMP_01009,L52386TN2010PLC001009,Basic Materials,,,,,,,,,,,
CAM_01010,COMP_01010,L74939JH2010PLC001010,Healthcare,,,,,,,,,,,
CAM_01011,COMP_01011,L62659AR2010PLC001011,Basic Materials,,,,,,,,,,,
CAM_01012,COMP_01012,L91928PY2010PLC001012,Utilities,,,,,,,,,,,
CAM_01013,COMP_01013,L88548JH2010PLC001013,Industrials,,,,,,,,,,,
CAM_01014,COMP_01014,L21793DD2010PLC001014,Industrials,,,,,,,,,,,
CAM_01015,COMP_01015,L71082KA2010PLC001015,Basic Materials,,,,,,,,,,,
CAM_01016,COMP_01016,L66010MP2010PLC001016,Consumer Cyclical,,,,,,,,,,,
CAM_01017,COMP_01017,L49752DN2010PLC001017,Basic Materials,,,,,,,,,,,
CAM_01018,COMP_01018,L37588JH2010PLC001018,Basic Materials,,,,,,,,,,,
CAM_01019,COMP_01019,L12949AR2010PLC001019,Consumer Cyclical,,,,,,,,,,,
CAM_01020,COMP_01020,L30925BR2010PLC001020,Basic Materials,,,,,,,,,,,
CAM_01021,COMP_01021,L82559KA2010PLC001021,Healthcare,,,,,,,,,,,
CAM_01022,COMP_01022,L64503TN2010PLC001022,Consumer Cyclical,,,,,,,,,,,
CAM_01023,COMP_01023,L67010MN2010PLC001023,Communication Services,,,,,,,,,,,
CAM_01024,COMP_01024,L85225PY2010PLC001024,Industrials,,,,,,,,,,,
CAM_01025,COMP_01025,L71871LD2010PLC001025,Consumer Defensive,,,,,,,,,,,
CAM_01026,COMP_01026,L35880TR2010PLC001026,Industrials,,,,,,,,,,,
CAM_01027,COMP_01027,L80222AN2010PLC001027,Industrials,,,,,,,,,,,
CAM_01028,COMP_01028,L45161ML2010PLC001028,Industrials,,,,,,,,,,,
CAM_01029,COMP_01029,L97240DN2010PLC001029,Industrials,,,,,,,,,,,
CAM_01030,COMP_01030,L53703AS2010PLC001030,Basic Materials,,,,,,,,,,,
CAM_01031,COMP_01031,L40162MH2010PLC001031,Consumer Cyclical,,,,,,,,,,,
CAM_01032,COMP_01032,L67651MP2010PLC001032,Real Estate,,,,,,,,,,,
CAM_01033,COMP_01033,L43725KA2010PLC001033,Consumer Cyclical,,,,,,,,,,,
CAM_01034,COMP_01034,L20400WB2010PLC001034,Consumer Cyclical,,,,,,,,,,,
CAM_01035,COMP_01035,L94318NL2010PLC001035,Consumer Cyclical,,,,,,,,,,,
CAM_01036,COMP_01036,L99205WB2010PLC001036,Consumer Cyclical,,,,,,,,,,,
CAM_01037,COMP_01037,L20592CG2010PLC001037,Basic Materials,,,,,,,,,,,
CAM_01038,COMP_01038,L72784OR2010PLC001038,Basic Materials,,,,,,,,,,,
CAM_01039,COMP_01039,L91719NL2010PLC001039,Consumer Cyclical,,,,,,,,,,,
CAM_01040,COMP_01040,L77674TN2010PLC001040,Basic Materials,,,,,,,,,,,
CAM_01041,COMP_01041,L41944KL2010PLC001041,Consumer Cyclical,,,,,,,,,,,
CAM_01042,COMP_01042,L13434GA2010PLC001042,Basic Materials,,,,,,,,,,,
CAM_01043,COMP_01043,L57502GJ2010PLC001043,Industrials,,,,,,,,,,,
CAM_01044,COMP_01044,L86583AR2010PLC001044,Utilities,,,,,,,,,,,
CAM_01045,COMP_01045,L10626MZ2010PLC001045,Financial Services,,,,,,,,43865919.52,6.847142857142857,2.8814285714285717,57.9
CAM_01046,COMP_01046,L95149AS2010PLC001046,Industrials,,,,,,,,,,,
CAM_01047,COMP_01047,L87810TR2010PLC001047,Technology,,,,,,,,,,,
CAM_01048,COMP_01048,L12302JH2010PLC001048,Consumer Defensive,,,,,,,,,,,
CAM_01049,COMP_01049,L13245NL2010PLC001049,Technology,,,,,,,,,,,
CAM_01050,COMP_01050,L37564KL2010PLC001050,Basic Materials,,,,,,,,,,,
CAM_01051,COMP_01051,L64106KA2010PLC001051,Consumer Defensive,,,,,,,,,,,
CAM_01052,COMP_01052,L49398AS2010PLC001052,Consumer Cyclical,,,,,,,,,,,
CAM_01053,COMP_01053,L85888WB2010PLC001053,Industrials,,,,,,,,,,,
CAM_01054,COMP_01054,L44362AS2010PLC001054,Industrials,,,,,,,,,,,
CAM_01055,COMP_01055,L61318MZ2010PLC001055,Consumer Defensive,,,,,,,,,,,
CAM_01056,COMP_01056,L18386MZ2010PLC001056,Industrials,,,,,,,,,,,
CAM_01057,COMP_01057,L43676TR2010PLC001057,Technology,,,,,,,,,,,
CAM_01058,COMP_01058,L64844OR2010PLC001058,Technology,,,,,,,,,,,
CAM_01059,COMP_01059,L61875BR2010PLC001059,Basic Materials,,,,,,,,,,,
CAM_01060,COMP_01060,L26204DD2010PLC001060,Financial Services,,,,,,,,-258514763.42,5.087142857142857,1.1871428571428573,76.6
CAM_01061,COMP_01061,L68188AR2010PLC001061,Technology,,,,,,,,,,,
CAM_01062,COMP_01062,L33246TR2010PLC001062,Consumer Cyclical,,,,,,,,,,,
CAM_01063,COMP_01063,L18873JH2010PLC001063,Basic Materials,,,,,,,,,,,
CAM_01064,COMP_01064,L84933AP2010PLC001064,Industrials,,,,,,,,,,,
CAM_01065,COMP_01065,L10181GJ2010PLC001065,Financial Services,,,,,,,,-1199325686.74,3.185714285714286,0.5857142857142856,81.6
CAM_01066,COMP_01066,L35577GA2010PLC001066,Financial Services,,,,,,,,-210464812.88,3.415714285714286,0.7685714285714286,77.5
CAM_01067,COMP_01067,L19604OR2010PLC001067,Healthcare,,,,,,,,,,,
CAM_01068,COMP_01068,L22334GJ2010PLC001068,Healthcare,,,,,,,,,,,
CAM_01069,COMP_01069,L91441GJ2010PLC001069,Basic Materials,,,,,,,,,,,
CAM_01070,COMP_01070,L56481AP2010PLC001070,Basic Materials,,,,,,,,,,,
CAM_01071,COMP_01071,L67615KL2010PLC001071,Basic Materials,,,,,,,,,,,
CAM_01072,COMP_01072,L53973TN2010PLC001072,Industrials,,,,,,,,,,,
CAM_01073,COMP_01073,L20686PY2010PLC001073,Industrials,,,,,,,,,,,
CAM_01074,COMP_01074,L80158TS2010PLC001074,Industrials,,,,,,,,,,,
CAM_01075,COMP_01075,L13508OR2010PLC001075,Industrials,,,,,,,,,,,
CAM_01076,COMP_01076,L84481OR2010PLC001076,Consumer Cyclical,,,,,,,,,,,
CAM_01077,COMP_01077,L62032MZ2010PLC001077,Consumer Cyclical,,,,,,,,,,,
CAM_01078,COMP_01078,L88765DN2010PLC001078,Industrials,,,,,,,,,,,
CAM_01079,COMP_01079,L93957TS2010PLC001079,Consumer Defensive,,,,,,,,,,,
CAM_01080,COMP_01080,L39599GJ2010PLC001080,Consumer Defensive,,,,,,,,,,,
CAM_01081,COMP_01081,L82603TR2010PLC001081,Industrials,,,,,,,,,,,
CAM_01082,COMP_01082,L72408MZ2010PLC001082,Consumer Defensive,,,,,,,,,,,
CAM_01083,COMP_01083,L62181KL2010PLC001083,Industrials,,,,,,,,,,,
CAM_01084,COMP_01084,L23327GJ2010PLC001084,Real Estate,,,,,,,,,,,
CAM_01085,COMP_01085,L42691AS2010PLC001085,Healthcare,,,,,,,,,,,
CAM_01086,COMP_01086,L62286MZ2010PLC001086,Financial Services,,,,,,,,-272082216.87,4.7057142857142855,0.9171428571428571,80.5
CAM_01087,COMP_01087,L61732AS2010PLC001087,Consumer Defensive,,,,,,,,,,,
CAM_01088,COMP_01088,L63783AR2010PLC001088,Basic Materials,,,,,,,,,,,
CAM_01089,COMP_01089,L43023PY2010PLC001089,Industrials,,,,,,,,,,,
CAM_01090,COMP_01090,L96280AN2010PLC001090,Industrials,,,,,,,,,,,
CAM_01091,COMP_01091,L65973OR2010PLC001091,Utilities,,,,,,,,,,,
CAM_01092,COMP_01092,L55474TR2010PLC001092,Industrials,,,,,,,,,,,
CAM_01093,COMP_01093,L21135BR2010PLC001093,Technology,,,,,,,,,,,
CAM_01094,COMP_01094,L95732BR2010PLC001094,Consumer Cyclical,,,,,,,,,,,
CAM_01095,COMP_01095,L98291DD2010PLC001095,Consumer Defensive,,,,,,,,,,,
CAM_01096,COMP_01096,L43480MZ2010PLC001096,Healthcare,,,,,,,,,,,
CAM_01097,COMP_01097,L37641ML2010PLC001097,Basic Materials,,,,,,,,,,,
CAM_01098,COMP_01098,L93950OR2010PLC001098,Basic Materials,,,,,,,,,,,
CAM_01099,COMP_01099,L40379MH2010PLC001099,Consumer Defensive,,,,,,,,,,,
CAM_01100,COMP_01100,L28471AN2010PLC001100,Industrials,,,,,,,,,,,
CAM_01101,COMP_01101,L52696DN2010PLC001101,Industrials,,,,,,,,,,,
CAM_01102,COMP_01102,L55143DD2010PLC001102,Basic Materials,,,,,,,,,,,
CAM_01103,COMP_01103,L42253ML2010PLC001103,Consumer Defensive,,,,,,,,,,,
CAM_01104,COMP_01104,L70954PY2010PLC001104,Technology,,,,,,,,,,,
CAM_01105,COMP_01105,L76712TS2010PLC001105,Basic Materials,,,,,,,,,,,
CAM_01106,COMP_01106,L58275KA2010PLC001106,Consumer Cyclical,,,,,,,,,,,
CAM_01107,COMP_01107,L60515NL2010PLC001107,Healthcare,,,,,,,,,,,
CAM_01108,COMP_01108,L61506AN2010PLC001108,Industrials,,,,,,,,,,,
CAM_01109,COMP_01109,L14141ML2010PLC001109,Industrials,,,,,,,,,,,
CAM_01110,COMP_01110,L26323GA2010PLC001110,Basic Materials,,,,,,,,,,,
CAM_01111,COMP_01111,L54037MN2010PLC001111,Industrials,,,,,,,,,,,
CAM_01112,COMP_01112,L37528DD2010PLC001112,Industrials,,,,,,,,,,,
CAM_01113,COMP_01113,L88204GJ2010PLC001113,Basic Materials,,,,,,,,,,,
CAM_01114,COMP_01114,L11850MH2010PLC001114,Technology,,,,,,,,,,,
CAM_01115,COMP_01115,L73338AN2010PLC001115,Consumer Cyclical,,,,,,,,,,,
CAM_01116,COMP_01116,L60681AP2010PLC001116,Financial Services,,,,,,,,-114916233.53,20.55142857142857,13.811428571428573,32.8
CAM_01117,COMP_01117,L58810MP2010PLC001117,Basic Materials,,,,,,,,,,,
CAM_01118,COMP_01118,L83120TN2010PLC001118,Consumer Defensive,,,,,,,,,,,
CAM_01119,COMP_01119,L29980AP2010PLC001119,Consumer Cyclical,,,,,,,,,,,
CAM_01120,COMP_01120,L95915AS2010PLC001120,Industrials,,,,,,,,,,,
CAM_01121,COMP_01121,L21857AS2010PLC001121,Consumer Cyclical,,,,,,,,,,,
CAM_01122,COMP_01122,L55801TR2010PLC001122,Healthcare,,,,,,,,,,,
CAM_01123,COMP_01123,L95704BR2010PLC001123,Consumer Cyclical,,,,,,,,,,,
CAM_01124,COMP_01124,L48572MZ2010PLC001124,Real Estate,,,,,,,,,,,
CAM_01125,COMP_01125,L37152ML2010PLC001125,Consumer Cyclical,,,,,,,,,,,
CAM_01126,COMP_01126,L36543AP2010PLC001126,Consumer Cyclical,,,,,,,,,,,
CAM_01127,COMP_01127,L99622AS2010PLC001127,Healthcare,,,,,,,,,,,
CAM_01128,COMP_01128,L55466GA2010PLC001128,Industrials,,,,,,,,,,,
CAM_01129,COMP_01129,L46583ML2010PLC001129,Industrials,,,,,,,,,,,
CAM_01130,COMP_01130,L44373MN2010PLC001130,Healthcare,,,,,,,,,,,
CAM_01131,COMP_01131,L33008KA2010PLC001131,Consumer Cyclical,,,,,,,,,,,
CAM_01132,COMP_01132,L38717KL2010PLC001132,Healthcare,,,,,,,,,,,
CAM_01133,COMP_01133,L33838TR2010PLC001133,Financial Services,,,,,,,,107812500.0,5.517142857142857,0.8899999999999999,83.9
CAM_01134,COMP_01134,L28226DD2010PLC001134,Consumer Defensive,,,,,,,,,,,
CAM_01135,COMP_01135,L51197BR2010PLC001135,Consumer Cyclical,,,,,,,,,,,
CAM_01136,COMP_01136,L90703MH2010PLC001136,Consumer Cyclical,,,,,,,,,,,
CAM_01137,COMP_01137,L91028MH2010PLC001137,Healthcare,,,,,,,,,,,
CAM_01138,COMP_01138,L81495TR2010PLC001138,Industrials,,,,,,,,,,,
CAM_01139,COMP_01139,L43680TN2010PLC001139,Financial Services,,,,,,,,-1165586789.58,6.197142857142857,1.3571428571428572,78.1
CAM_01140,COMP_01140,L97169DN2010PLC001140,Consumer Cyclical,,,,,,,,,,,
CAM_01141,COMP_01141,L49727GJ2010PLC001141,Technology,,,,,,,,,,,
CAM_01142,COMP_01142,L92193GA2010PLC001142,Consumer Cyclical,,,,,,,,,,,
