SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector,project_sector,company_id,case_id,gstin,revenue_cr,profit_cr,debt_cr,equity_cr,interest_expense_cr,scenario_type,trend_type
TOUCHWOOD,Touchwood Entertainment Limited,EQ,21-JAN-2020,10,1,INE486Y01013,10,Communication Services,IT,COMP_02040,CAM_02040,21CZVMS1291K1Z9,294.2855205558928,51.043209230698494,98.90242658860817,183.73721010563924,9.316584957916296,moderate_anomaly,declining
TPHQ,Teamo Productions HQ Limited,EQ,30-JAN-2009,1,1,INE065J01024,1,Industrials,Manufacturing,COMP_02041,CAM_02041,27CANSC0559R1Z2,104.01639341986127,18.19763298277937,52.01157424213957,74.04601668678914,2.740234719960827,moderate_anomaly,declining
TPLPLASTEH,TPL Plastech Limited,EQ,20-MAY-2015,2,1,INE413G01022,2,Consumer Cyclical,Retail,COMP_02042,CAM_02042,21AAIOU3962X1Z1,188.4538826039627,16.632609700935653,163.37945779230478,145.56419015313355,16.377209232699958,normal,growing
TRACXN,Tracxn Technologies Limited,EQ,20-OCT-2022,1,1,INE0HMF01019,1,Technology,IT,COMP_02043,CAM_02043,12BDDJS1549J1Z1,668.9166875571073,58.51551769466,499.47630079790105,420.4106321992712,39.30807057452182,normal,stable
TRANSRAILL,Transrail Lighting Limited,EQ,27-DEC-2024,2,1,INE454P01035,2,Industrials,Manufacturing,COMP_02044,CAM_02044,13SYDQL5794W1Z5,278.9370351082738,29.300771809627523,150.58595398131234,193.1813578075287,13.362864158265626,normal,stable
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,EQ,01-MAR-1995,10,1,INE757B01015,10,Industrials,Manufacturing,COMP_02045,CAM_02045,11MMNQY6059M1Z5,298.2808685877601,33.58574647519918,240.8745151850424,177.59524937030287,15.046575089155272,normal,volatile
TRAVELFOOD,Travel Food Services Limited,EQ,14-JUL-2025,1,1,INE103V01028,1,Consumer Cyclical,Retail,COMP_02046,CAM_02046,25GUGJE1749X1Z6,116.43821340826948,17.067370641179892,25.469934828642632,63.404393593921455,1.7989409190992875,extreme_anomaly,growing
TREEHOUSE,Tree House Education & Accessories Limited,BE,26-AUG-2011,10,1,INE040M01013,10,Consumer Defensive,Retail,COMP_02047,CAM_02047,18ABPMW2408J1Z5,39.72893456719814,3.3003805375665305,14.793066255433578,27.784019572555483,1.0073704217504191,normal,declining
TREJHARA,TREJHARA SOLUTIONS LIMITED,BE,28-DEC-2018,10,1,INE00CA01015,10,Technology,IT,COMP_02048,CAM_02048,17DYQIO2616J1Z9,743.944883418376,64.78345939421496,291.0924714348914,392.44623663147706,28.998213000781345,normal,stable
TREL,Transindia Real Estate Limited,EQ,10-AUG-2023,2,1,INE0O3901029,2,Real Estate,Infrastructure,COMP_02049,CAM_02049,12AYZJK8497I1Z6,873.77723666848,77.00395375004638,499.47630079790105,510.3726623987719,39.30807057452182,extreme_anomaly,volatile
TRENT,Trent Limited,EQ,07-JUN-2004,1,1,INE849A01020,1,Consumer Cyclical,Retail,COMP_02050,CAM_02050,18LHKTU5218V1Z6,198.2284320481584,15.785600889795772,128.95819995853734,150.09302007514006,15.3016515392371,normal,growing
TRF,TRF Limited,EQ,26-MAR-2010,10,1,INE391D01019,10,Industrials,Manufacturing,COMP_02051,CAM_02051,25VDYHM9123I1Z9,384.25478489401326,53.77922092654385,360.2054994844646,286.3805644535016,29.97815810345004,normal,declining
TRIDENT,Trident Limited,EQ,21-FEB-2001,1,1,INE064C01022,1,Consumer Cyclical,Retail,COMP_02052,CAM_02052,18PKSCY4049S1Z9,270.3630818055347,35.15040054744698,173.6603291802924,175.57746684490135,19.53257443153753,normal,volatile
TRIGYN,Trigyn Technologies Limited,EQ,09-APR-1998,10,1,INE948A01012,10,Technology,IT,COMP_02053,CAM_02053,26AVYUS2672L1Z5,200.07577925322207,28.468134534244253,209.72514057998472,147.33229353836313,16.54142593917665,normal,stable
TRITURBINE,Triveni Turbine Limited,EQ,28-OCT-2011,1,1,INE152M01016,1,Industrials,Manufacturing,COMP_02054,CAM_02054,24PPPDZ8108N1Z9,443.8645529907008,32.250929655973835,316.48120807040084,224.0732645939525,16.688132764928532,moderate_anomaly,growing
TRIVENI,Triveni Engineering & Industries Limited,EQ,13-DEC-2005,1,1,INE256C01024,1,Consumer Defensive,Retail,COMP_02055,CAM_02055,34DSZEI7673C1Z5,206.8351112652912,28.98011259510395,41.36870037614528,96.92573637406906,2.64456657147,extreme_anomaly,growing
TRU,TruCap Finance Limited,EQ,20-JUN-2023,2,1,INE615R01029,2,Financial Services,NBFC,COMP_02056,CAM_02056,36HZDEW0592A1Z1,569.917366405402,84.7386556580912,443.44862815458237,295.6324187697216,18.22884294536496,normal,growing
TRUALT,TruAlt Bioenergy Limited,EQ,03-OCT-2025,10,1,INE0MWH01014,10,Energy,Infrastructure,COMP_02057,CAM_02057,34KYVJW2950C1Z2,510.34681231200784,33.653919087644745,333.71433498870505,396.5144812863844,30.72877209145305,moderate_anomaly,growing
TSFINV,TSF INVESTMENTS LIMITED,EQ,26-MAR-2018,5,1,INE202Z01029,5,Financial Services,NBFC,COMP_02058,CAM_02058,27FVHLS6068W1Z1,708.6629350783185,99.71310861244086,499.47630079790105,508.9652603332344,39.30807057452182,normal,growing
TTKHLTCARE,TTK Healthcare Limited,EQ,02-DEC-2015,10,1,INE910C01018,10,Healthcare,Pharma,COMP_02059,CAM_02059,20PGTVX4951G1Z2,390.1057144222928,39.84315712689148,223.1369822650432,172.92813091732594,18.47250222521509,normal,declining
TTKPRESTIG,TTK Prestige Limited,EQ,22-DEC-1999,1,1,INE690A01028,1,Consumer Cyclical,Retail,COMP_02060,CAM_02060,23FCSWC3616E1Z2,124.69702139440244,17.101426022503777,49.1014210894712,65.55070922399288,5.101669781579317,moderate_anomaly,growing
TTL,T T Limited,BE,22-FEB-2007,1,1,INE592B01024,1,Consumer Cyclical,Retail,COMP_02061,CAM_02061,21VCDXT6126H1Z1,171.50915718323992,11.187700485286024,111.04891545733156,87.00703587792212,10.187426402719202,normal,stable
TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-OCT-2000,10,1,INE517B01013,10,Communication Services,IT,COMP_02062,CAM_02062,32IZOZZ4369S1Z7,858.8278313609577,94.5680273319167,244.12353084336647,490.6830433120594,28.73387862119824,normal,stable
TVSELECT,TVS Electronics Limited,BE,26-DEC-2003,10,1,INE236G01019,10,Technology,IT,COMP_02063,CAM_02063,15NXZEW9291Z1Z2,268.5980801952406,36.31169125044914,138.90966521176838,154.23460849709846,12.169704617374755,moderate_anomaly,stable
TVSHLTD,TVS Holdings Limited,EQ,23-OCT-2012,5,1,INE105A01035,5,Consumer Cyclical,Retail,COMP_02064,CAM_02064,17BTKJF1342S1Z6,185.76555657289052,28.213154506873387,39.36831108418567,89.77398128691252,2.056080077166067,normal,stable
TVSMOTOR,TVS Motor Company Limited,EQ,02-AUG-2000,1,1,INE494B01023,1,Consumer Cyclical,Retail,COMP_02065,CAM_02065,25CQQKR4930P1Z7,266.61050532034386,20.74217683719526,247.25945829687657,180.2439604322109,19.194534213094023,moderate_anomaly,declining
TVSSCS,TVS Supply Chain Solutions Limited,BE,23-AUG-2023,1,1,INE395N01027,1,Industrials,Manufacturing,COMP_02066,CAM_02066,34BRMPZ4408E1Z4,308.52894074128403,18.27405910672477,171.54038938975785,189.18459238707484,14.91464336422633,moderate_anomaly,stable
TVSSRICHAK,TVS Srichakra Limited,EQ,13-FEB-2007,10,1,INE421C01016,10,Consumer Cyclical,Retail,COMP_02067,CAM_02067,21QTTIM8773B1Z8,10.52943960590266,1.356351681445099,4.912205011387048,8.41021242759019,0.4265946622541849,normal,stable
TVTODAY,TV Today Network Limited,EQ,16-JAN-2004,5,1,INE038F01029,5,Communication Services,IT,COMP_02068,CAM_02068,20PCAVG8041V1Z7,295.6977696526662,37.594143319600285,287.59506503769325,233.5784533761617,31.69026402139039,moderate_anomaly,stable
TVVISION,TV Vision Limited,BE,15-SEP-2016,10,1,INE871L01013,10,Communication Services,IT,COMP_02069,CAM_02069,14DIRNU2926V1Z5,357.35287931279936,20.30655712482588,187.9815103866626,157.74983156200514,20.24129934851436,normal,declining
UBL,United Breweries Limited,EQ,28-JUL-2008,1,1,INE686F01025,1,Consumer Defensive,Retail,COMP_02070,CAM_02070,28YJQPP9205J1Z4,167.11082030104157,19.676100487471903,76.39942141785694,104.67920390877045,6.824428443091928,moderate_anomaly,stable
UCAL,UCAL LIMITED,EQ,13-SEP-1995,10,1,INE139B01016,10,Consumer Cyclical,Retail,COMP_02071,CAM_02071,19EKZIF3044M1Z9,136.12330272192654,23.79628835210985,75.34935477700573,54.76561322649746,5.003985578900238,normal,growing
UCOBANK,UCO Bank,EQ,09-OCT-2003,10,1,INE691A01018,10,Financial Services,NBFC,COMP_02072,CAM_02072,26ZHYJG8884Y1Z9,355.98190786633046,59.04023419300334,246.37408477599155,202.10013460522828,27.41992900719136,normal,growing
UDS,Updater Services Limited,EQ,04-OCT-2023,10,1,INE851I01011,10,Industrials,Manufacturing,COMP_02073,CAM_02073,19GLWQN8328L1Z5,348.4057790516856,44.99756857402534,179.12758713167912,214.4448728262432,16.444281656560506,normal,declining
UEL,Ujaas Energy Limited,EQ,16-APR-2024,1,1,INE899L01030,1,Technology,IT,COMP_02074,CAM_02074,13ZEZUL4854Z1Z5,378.1071368933404,19.92004647609429,291.226523964936,196.5713940899963,15.529281562779202,normal,stable
UFBL,United Foodbrands Limited,EQ,07-APR-2021,5,1,INE382M01027,5,Consumer Cyclical,Retail,COMP_02075,CAM_02075,11BAKRV3759G1Z9,147.90398878695868,26.59858177707338,143.79110325088268,107.3793088376368,12.885770834979386,normal,growing
UFLEX,UFLEX Limited,EQ,23-AUG-1995,10,1,INE516A01017,10,Consumer Cyclical,Retail,COMP_02076,CAM_02076,19BOANF2549H1Z4,71.35412692667146,4.640434343554635,37.69015472023535,54.67170603320527,4.460742935700979,normal,stable
UFO,UFO Moviez India Limited,EQ,14-MAY-2015,10,1,INE527H01019,10,Communication Services,IT,COMP_02077,CAM_02077,19EDUAS9455V1Z4,197.8928605417312,12.243272952827146,94.2206475421948,104.47352457404554,4.926542075883506,normal,stable
UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-AUG-2010,1,1,INE071E01023,1,Consumer Defensive,Retail,COMP_02078,CAM_02078,23TESMU7611W1Z3,83.14901826261774,7.054073103230224,63.232014060558896,52.287493132455246,4.322947633075948,normal,stable
UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,Financial Services,NBFC,COMP_02079,CAM_02079,14RHYOK5759M1Z3,207.5660330167448,35.89509674783493,169.68171633828737,113.12114422552492,3.079752144970199,normal,declining
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,12-DEC-2019,10,1,INE551W01018,10,Financial Services,NBFC,COMP_02080,CAM_02080,36TPIPB8764E1Z1,201.7100183441124,12.489010423593763,148.61433764295876,116.83210795637878,11.808724113954357,normal,stable
ULTRACEMCO,UltraTech Cement Limited,EQ,24-AUG-2004,10,1,INE481G01011,10,Basic Materials,Manufacturing,COMP_02081,CAM_02081,33KZXTW3943F1Z5,68.30494274941668,12.234953570279048,35.77920468726967,41.36549108762068,2.688755855854618,normal,growing
UMAEXPORTS,Uma Exports Limited,EQ,07-APR-2022,10,1,INE0GIU01018,10,Consumer Defensive,Retail,COMP_02082,CAM_02082,13IMMBQ4125E1Z3,63.55003092512294,5.826816545834493,18.546977748862574,29.011666643893424,1.2176783096695725,normal,growing
UMESLTD,Usha Martin Education & Solutions Limited,EQ,12-JUL-2010,1,1,INE240C01028,1,Consumer Defensive,Retail,COMP_02083,CAM_02083,24CHPRL7075B1Z6,46.72635770419487,7.680985087673487,11.924161090278796,34.35798390003343,1.351093193629331,normal,declining
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,01-NOV-2000,5,1,INE398B01018,5,Real Estate,Infrastructure,COMP_02084,CAM_02084,36EPIRH4159W1Z8,850.8108436873189,99.71310861244086,390.05949066276446,438.2300218106223,29.13604656670883,normal,growing
UNICHEMLAB,Unichem Laboratories Limited,EQ,07-FEB-2001,2,1,INE351A01035,2,Healthcare,Pharma,COMP_02085,CAM_02085,20JLAGP0297L1Z7,191.9368828418173,14.112489089360624,65.24363055581004,87.8911408389218,3.9225201866776542,extreme_anomaly,growing
UNIDT,United Drilling Tools Limited,EQ,25-SEP-2020,10,1,INE961D01019,10,Energy,Infrastructure,COMP_02086,CAM_02086,30FWLLZ5611T1Z3,873.77723666848,99.71310861244086,265.2878034204724,510.3726623987719,24.77167218819514,moderate_anomaly,growing
UNIECOM,Unicommerce Esolutions Limited,EQ,13-AUG-2024,1,1,INE00U401027,1,Technology,IT,COMP_02087,CAM_02087,21TVQYO0257S1Z4,462.32202291234137,42.257658094816136,404.30796081628057,317.60123665576754,39.30807057452182,normal,declining
UNIENTER,Uniphos Enterprises Limited,EQ,23-JAN-2004,2,1,INE037A01022,2,Basic Materials,Manufacturing,COMP_02088,CAM_02088,13NLRHK2583L1Z9,479.6310356669738,28.47204892407652,320.5164450434378,319.5975261808252,32.8240823630472,normal,stable
UNIINFO,Uniinfo Telecom Services Limited,EQ,12-JAN-2022,10,1,INE481Z01011,10,Communication Services,IT,COMP_02089,CAM_02089,26ZCWFC5624A1Z2,572.4209428232662,39.14841309973454,106.375703398424,230.49099073437048,8.361949292717485,extreme_anomaly,volatile
UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,31-DEC-2024,5,1,INE0U3I01011,5,Industrials,Manufacturing,COMP_02090,CAM_02090,16YUEDL5185F1Z6,421.28295667407247,49.63092565206492,142.06557055385562,250.39810719482853,11.96693855054492,extreme_anomaly,growing
UNIONBANK,Union Bank of India,EQ,24-SEP-2002,10,1,INE692A01016,10,Financial Services,NBFC,COMP_02091,CAM_02091,24ZWGLN0854A1Z8,551.3867356367598,35.936833754553554,383.9321338290057,317.3570987922457,30.090805310710355,moderate_anomaly,stable
UNIPARTS,Uniparts India Limited,EQ,12-DEC-2022,10,1,INE244O01017,10,Industrials,Manufacturing,COMP_02092,CAM_02092,32XAOGL5190P1Z7,104.1239600645953,7.324268722869107,54.05621271319738,75.7585042909446,5.779471672910718,extreme_anomaly,volatile
UNITDSPR,United Spirits Limited,EQ,27-SEP-2001,2,1,INE854D01024,2,Consumer Defensive,Retail,COMP_02093,CAM_02093,15SMSLE1632P1Z6,38.910721552760265,3.7112896819828727,29.220553911424428,28.682859879081192,2.710167276203055,normal,declining
UNITECH,Unitech Limited,EQ,08-SEP-1999,2,1,INE694A01020,2,Real Estate,Infrastructure,COMP_02094,CAM_02094,28XESMC3403L1Z9,114.60823175409324,15.571990034322942,83.09321468958129,80.32291401289132,8.985772856720317,normal,growing
UNITEDPOLY,United Polyfab Gujarat Limited,EQ,31-DEC-2021,1,1,INE368U01029,1,Consumer Cyclical,Retail,COMP_02095,CAM_02095,22LKBRE4521I1Z6,228.7096871526808,31.10988973914664,49.590212765083166,104.79783619847288,4.3123032615557335,normal,stable
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,28-JAN-2015,10,1,INE458F01011,10,Consumer Defensive,Retail,COMP_02096,CAM_02096,24UFRBE1998S1Z5,30.446625935362853,1.917473015365173,21.571859591209,20.90398262410088,1.367572718674838,normal,stable
UNIVASTU,Univastu India Limited,EQ,22-JUN-2020,10,1,INE562X01013,10,Industrials,Manufacturing,COMP_02097,CAM_02097,31OCNFV5488D1Z7,442.8142988303962,55.186756439918646,185.0107350265736,340.1351936706742,15.507958217535345,normal,growing
UNIVCABLES,Universal Cables Limited,EQ,17-MAY-1995,10,1,INE279A01012,10,Industrials,Manufacturing,COMP_02098,CAM_02098,35KXGIR6561M1Z8,443.4141125933088,30.53880345952908,146.95274494341393,332.12468994878384,8.060889939711554,normal,growing
UNIVPHOTO,Universus Photo Imagings Limited,BE,14-FEB-2020,10,1,INE03V001013,10,Healthcare,Pharma,COMP_02099,CAM_02099,26ZWVRS8171E1Z8,138.0509280516388,23.050484496701262,62.59015145251889,56.85953803169148,6.5611107725649935,extreme_anomaly,stable
UNOMINDA,UNO Minda Limited,EQ,02-FEB-2007,2,1,INE405E01023,2,Consumer Cyclical,Retail,COMP_02100,CAM_02100,23DIXEB3894C1Z4,14.98718159085282,2.4711386629469247,10.716072100227002,10.227984618967913,0.6142019882054252,normal,growing
UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,Basic Materials,Manufacturing,COMP_02101,CAM_02101,30QKGNR8579S1Z9,55.96574416501408,4.451757951983016,9.680035156763646,24.991430700027127,0.7874292874781216,normal,stable
URAVIDEF,Uravi Defence and Technology Limited,EQ,05-JUL-2023,10,1,INE568Z01015,10,Consumer Cyclical,Retail,COMP_02102,CAM_02102,12FSCEA5289U1Z1,84.144457604384,13.838216359386395,64.85732598393268,63.43094711910451,6.701996050808577,normal,growing
URBANCO,Urban Company Limited,EQ,17-SEP-2025,1,1,INE0CAZ01013,1,Technology,IT,COMP_02103,CAM_02103,34CQPEM1213H1Z8,631.2074764951791,99.71310861244086,424.9781893287778,484.2489325799432,39.30807057452182,normal,growing
URJA,Urja Global Limited,EQ,28-MAR-2017,1,1,INE550C01020,1,Technology,IT,COMP_02104,CAM_02104,10DMLZK9863D1Z1,75.12873350815234,8.488122693341627,36.64081817219809,50.55757535739464,2.350219791141962,normal,stable
USHAMART,Usha Martin Limited,EQ,11-OCT-2000,1,1,INE228A01035,1,Basic Materials,Manufacturing,COMP_02105,CAM_02105,29ORXTU9732X1Z3,53.52869325372892,3.757486451140128,36.481552679951626,33.032218126362984,4.3252012735551935,normal,declining
USK,Udayshivakumar Infra Limited,BE,03-APR-2023,10,1,INE0N0Y01013,10,Industrials,Manufacturing,COMP_02106,CAM_02106,10ROMOR5404B1Z8,105.0122567071842,5.978095135957321,23.13003803719141,44.50276372969189,1.8037271203570928,normal,stable
UTIAMC,UTI Asset Management Company Limited,EQ,12-OCT-2020,10,1,INE094J01016,10,Financial Services,NBFC,COMP_02107,CAM_02107,15TJCKI1025P1Z8,740.0460161123651,83.92160520449968,499.47630079790105,398.4853465915493,39.30807057452182,moderate_anomaly,growing
UTKARSHBNK,Utkarsh Small Finance Bank Limited,EQ,21-JUL-2023,10,1,INE735W01017,10,Financial Services,NBFC,COMP_02108,CAM_02108,21FTPJX3338Z1Z3,60.892143258900255,8.450615658013405,68.28543382043365,45.52362254695577,4.687749657726462,normal,growing
UTLSOLAR,Fujiyama Power Systems Limited,EQ,20-NOV-2025,1,1,INE12UR01024,1,Technology,IT,COMP_02109,CAM_02109,26FNRGV8830D1Z2,602.3162420727334,96.08892033643642,499.47630079790105,377.4690761873981,38.65065807420192,extreme_anomaly,growing
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10-APR-2006,10,1,INE786F01031,10,Consumer Defensive,Retail,COMP_02110,CAM_02110,14NMOJL8839N1Z3,244.8631411887848,37.45242380907445,146.68604376093197,126.39485171679664,9.583202515664215,normal,volatile
UYFINCORP,U. Y. Fincorp Limited,EQ,03-OCT-2024,5,1,INE152C01025,5,Financial Services,NBFC,COMP_02111,CAM_02111,16DTUDI0924Z1Z1,163.91370805359605,27.73548266842595,147.2686083778768,98.17907225191787,3.202432108805633,normal,stable
V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,INE945H01013,10,Consumer Cyclical,Retail,COMP_02112,CAM_02112,20KWZNE2117C1Z8,21.81385951075788,3.894236208718672,22.625837157281858,15.168181009975546,2.087220338682341,normal,declining
VADILALIND,Vadilal Industries Limited,EQ,15-JUN-2011,10,1,INE694D01016,10,Consumer Defensive,Retail,COMP_02113,CAM_02113,34KVULT1083V1Z6,231.38613257229983,32.11753416536179,184.94009101831,126.24263040205275,12.598325263085238,normal,stable
VAIBHAVGBL,Vaibhav Global Limited,EQ,05-APR-2004,2,1,INE884A01027,2,Consumer Cyclical,Retail,COMP_02114,CAM_02114,30JMZKA0654E1Z7,108.13272895070436,14.350176228674718,50.35047682014084,84.076656737552,3.327505282957109,normal,stable
VAISHALI,Vaishali Pharma Limited,EQ,15-JAN-2020,2,1,INE972X01022,2,Healthcare,Pharma,COMP_02115,CAM_02115,20BADZN4564Z1Z1,139.07638659873493,21.88865078100377,77.08454866581171,109.25216014573869,4.172487281472326,normal,stable
VAKRANGEE,Vakrangee Limited,EQ,03-APR-2006,1,1,INE051B01021,1,Technology,IT,COMP_02116,CAM_02116,13HXLMC2241H1Z1,261.0541870350885,19.45817863166685,116.34600447404078,136.86362724052353,5.93914433688477,normal,declining
VALIANTLAB,Valiant Laboratories Limited,EQ,06-OCT-2023,10,1,INE0JWS01017,10,Healthcare,Pharma,COMP_02117,CAM_02117,30KRJXI0139Y1Z8,175.74921687237065,29.28360461012936,186.82089241489007,128.20898220945924,12.634979739878306,moderate_anomaly,stable
VALIANTORG,Valiant Organics Limited,EQ,23-JUL-2021,10,1,INE565V01010,10,Basic Materials,Manufacturing,COMP_02118,CAM_02118,21QUYJC1691N1Z4,481.7767907634647,56.69998467305895,295.2690885407846,281.4690254332006,18.78751382698375,normal,declining
VARDHACRLC,Vardhman Acrylics Limited,EQ,30-SEP-2003,10,1,INE116G01013,10,Consumer Cyclical,Retail,COMP_02119,CAM_02119,15FXHCV6574O1Z1,238.43683196383225,24.10011508696746,89.68149834021851,117.01580008518282,6.296664274712786,normal,growing
VARDMNPOLY,Vardhman Polytex Limited,BE,12-MAY-2003,1,1,INE835A01029,1,Consumer Cyclical,Retail,COMP_02120,CAM_02120,33GTYYP0256D1Z3,154.74334873542304,21.38923570187164,41.494559956801446,122.3750863701262,3.311914060248548,normal,declining
VARROC,Varroc Engineering Limited,EQ,06-JUL-2018,1,1,INE665L01035,1,Consumer Cyclical,Retail,COMP_02121,CAM_02121,22GILRG1872U1Z9,168.7918244036751,28.212515160652224,102.10292240417792,93.50464797000969,9.61716833403207,normal,growing
VASCONEQ,Vascon Engineers Limited,EQ,15-FEB-2010,10,1,INE893I01013,10,Industrials,Manufacturing,COMP_02122,CAM_02122,24DSRXX6997I1Z8,129.39645920846135,22.874363308377763,42.40843463121718,56.469130476353705,4.03182459148172,normal,stable
VASWANI,Vaswani Industries Limited,EQ,20-SEP-2011,10,1,INE590L01019,10,Basic Materials,Manufacturing,COMP_02123,CAM_02123,15AJTCE2033C1Z2,136.1515360385243,8.162917588948941,76.67254367878768,68.80500362281956,8.480663960632326,normal,stable
VBL,Varun Beverages Limited,EQ,08-NOV-2016,2,1,INE200M01039,2,Consumer Defensive,Retail,COMP_02124,CAM_02124,11RGEYL5406L1Z9,95.50214872019578,5.918414526120012,37.99170653634496,51.037544047466405,3.615224605127555,normal,declining
VCL,Vaxtex Cotfab Limited,BE,19-APR-2022,1,1,INE098201036,1,Consumer Cyclical,Retail,COMP_02125,CAM_02125,27VHIAB6438Y1Z7,45.41728785231023,6.327029112289649,34.15350558348626,25.104093364257057,3.034818284943402,normal,stable
VEDL,Vedanta Limited,EQ,13-MAY-1998,1,1,INE205A01025,1,Basic Materials,Manufacturing,COMP_02126,CAM_02126,26IWBUI9780B1Z7,249.2030901060336,29.2305063797983,63.02423769653207,157.47721562386525,5.381499010022387,normal,stable
VEEDOL,Veedol Corporation Limited,EQ,16-JAN-2007,2,1,INE484C01030,2,Basic Materials,Manufacturing,COMP_02127,CAM_02127,23IWUSR4075L1Z5,442.1146581139967,30.10071484471828,120.29093521212216,254.57732601931016,9.526193889605857,normal,declining
VENKEYS,Venky's (India) Limited,EQ,28-JUL-2003,10,1,INE398A01010,10,Consumer Defensive,Retail,COMP_02128,CAM_02128,19NBPAF6467X1Z7,152.745139174174,26.1625815141777,142.4362408260871,113.6304291073552,13.120853814496863,normal,stable
VENTIVE,Ventive Hospitality Limited,EQ,30-DEC-2024,1,1,INE781S01027,1,Consumer Cyclical,Retail,COMP_02129,CAM_02129,14EUURI9231N1Z8,186.3263131537242,19.66621899323127,104.71664370981254,136.5289455445893,6.531678099232818,normal,stable
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,24-MAY-2022,10,1,INE0JA001018,10,Basic Materials,Manufacturing,COMP_02130,CAM_02130,23ABFLP9930E1Z9,388.61133312093824,47.49317998042509,235.4161243438268,199.36893414158823,26.854079514078983,normal,growing
VENUSREM,Venus Remedies Limited,BE,20-DEC-2006,10,1,INE411B01019,10,Healthcare,Pharma,COMP_02131,CAM_02131,33UHDKJ1080Z1Z9,169.42001769832703,30.28330501706402,153.15834866022666,128.03407962252405,17.46331012295952,extreme_anomaly,growing
VERANDA,Veranda Learning Solutions Limited,EQ,11-APR-2022,10,1,INE0IQ001011,10,Consumer Defensive,Retail,COMP_02132,CAM_02132,10TSQUY6319S1Z8,234.9094580750533,21.387842592894074,176.52309913955662,126.868058867453,16.89189342086591,normal,declining
VERTOZ,Vertoz Limited,EQ,14-MAY-2020,10,1,INE188Y01031,10,Technology,IT,COMP_02133,CAM_02133,20FMOCN8772Y1Z6,523.1753788016051,61.71553918496055,268.46585781241026,317.90054459392195,26.220368835370525,normal,growing
VESUVIUS,Vesuvius India Limited,EQ,04-OCT-2002,1,1,INE386A01023,1,Industrials,Manufacturing,COMP_02134,CAM_02134,18OHVXG2061W1Z3,83.0746193485567,13.71813313462529,16.52546831539672,39.89170921883549,1.9429522502694625,normal,growing
VETO,Veto Switchgears And Cables Limited,EQ,29-APR-2015,10,1,INE918N01018,10,Industrials,Manufacturing,COMP_02135,CAM_02135,26URWPC2741N1Z6,190.95452467853687,24.08227016160875,174.4687391735762,134.4562835112764,14.513775401367154,normal,declining
VGL,VARVEE GLOBAL LIMITED,EQ,21-NOV-2006,5,1,INE273D01027,5,Consumer Cyclical,Retail,COMP_02136,CAM_02136,21JCYDB3038E1Z2,158.81845565429785,14.793732549253049,107.92598096877396,93.9581711784135,11.92517563707711,normal,stable
VGUARD,V-Guard Industries Limited,EQ,13-MAR-2008,1,1,INE951I01027,1,Industrials,Manufacturing,COMP_02137,CAM_02137,24ZFGOU6880B1Z4,470.349629994082,84.38292527781901,110.16760449767176,339.2143219193312,8.493857498041983,normal,stable
VHL,Vardhman Holdings Limited,EQ,30-JUN-2005,10,1,INE701A01023,10,Financial Services,NBFC,COMP_02138,CAM_02138,17EYHBT5879S1Z7,243.09050203397425,34.687701760790915,192.28018447614423,128.18678965076282,7.92679571210902,normal,stable
VHLTD,Viceroy Hotels Limited,BE,03-APR-2024,10,1,INE048C01025,10,Consumer Cyclical,Retail,COMP_02139,CAM_02139,23IGLVX1383A1Z5,281.59770157977607,18.21558282101801,165.53661704682565,123.6948115646373,15.957042205863896,normal,volatile
VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,02-MAR-2016,1,1,INE632C01026,1,Basic Materials,Manufacturing,COMP_02140,CAM_02140,21YXZTC2240Z1Z8,107.01239316974628,11.013928320518152,47.89843042440648,81.75271642796488,2.560711160007548,normal,declining
VIDYAWIRES,Vidya Wires Limited,EQ,10-DEC-2025,1,1,INE14UN01029,1,Industrials,Manufacturing,COMP_02141,CAM_02141,23VCHHR0520J1Z2,185.8912638401622,27.25801782608892,39.66612904380722,98.74004135938851,3.366788154795477,normal,growing
VIJAYA,Vijaya Diagnostic Centre Limited,EQ,14-SEP-2021,1,1,INE043W01024,1,Healthcare,Pharma,COMP_02142,CAM_02142,11TMQXH5435U1Z1,499.2664717219969,71.62305304133059,105.60476940444396,308.0790243749619,9.51147095966501,normal,growing
VIJIFIN,Viji Finance Limited,EQ,11-JUL-2016,1,1,INE159N01027,1,Financial Services,NBFC,COMP_02143,CAM_02143,10YKKAC1886T1Z7,603.1474180027619,99.71310861244086,499.47630079790105,396.03279050599656,39.30807057452182,normal,stable
